Cruise,Event,Net,ID,Species Code,Species Name,SL,W
JR161,269,2,36,KRA,Krefftichthys anderssoni,37,0.417
JR161,269,2,37,KRA,Krefftichthys anderssoni,37,0.496
JR161,269,2,39,KRA,Krefftichthys anderssoni,38,0.42
JR161,269,2,40,KRA,Krefftichthys anderssoni,36,0.367
JR161,269,2,42,KRA,Krefftichthys anderssoni,33,0.393
JR161,269,2,43,KRA,Krefftichthys anderssoni,32,0.332
JR161,269,2,46,KRA,Krefftichthys anderssoni,38,0.48
JR161,269,2,47,KRA,Krefftichthys anderssoni,33,0.363
JR161,269,2,48,KRA,Krefftichthys anderssoni,38,0.405
JR161,269,2,49,KRA,Krefftichthys anderssoni,30,0.247
JR161,269,2,50,KRA,Krefftichthys anderssoni,33,0.393
JR161,269,2,51,KRA,Krefftichthys anderssoni,37,0.492
JR161,269,2,52,KRA,Krefftichthys anderssoni,37,0.38
JR161,269,2,53,KRA,Krefftichthys anderssoni,36,0.382
JR161,269,2,54,KRA,Krefftichthys anderssoni,52,1.221
JR161,269,2,56,KRA,Krefftichthys anderssoni,34,0.365
JR161,269,2,57,KRA,Krefftichthys anderssoni,35,0.413
JR161,269,2,58,KRA,Krefftichthys anderssoni,38,0.534
JR161,269,2,59,KRA,Krefftichthys anderssoni,30,0.319
JR161,269,2,60,KRA,Krefftichthys anderssoni,35,0.316
JR161,269,2,61,KRA,Krefftichthys anderssoni,36,0.264
JR161,273,1,22,KRA,Krefftichthys anderssoni,35,0.457
JR161,273,2,12,KRA,Krefftichthys anderssoni,42,
JR161,273,2,13,KRA,Krefftichthys anderssoni,53,
JR161,273,2,14,KRA,Krefftichthys anderssoni,52,
JR161,273,2,15,KRA,Krefftichthys anderssoni,60,
JR161,273,2,16,KRA,Krefftichthys anderssoni,39,
JR161,275,1,33,KRA,Krefftichthys anderssoni,35,0.36
JR161,275,1,35,KRA,Krefftichthys anderssoni,38,0.45
JR161,275,1,36,KRA,Krefftichthys anderssoni,36,0.48
JR161,275,1,37,KRA,Krefftichthys anderssoni,50,1.27
JR161,275,1,38,KRA,Krefftichthys anderssoni,38,0.43
JR161,275,1,39,KRA,Krefftichthys anderssoni,38,0.62
JR161,275,1,40,KRA,Krefftichthys anderssoni,64,2.8
JR161,275,1,41,KRA,Krefftichthys anderssoni,54,1.6
JR161,275,1,42,KRA,Krefftichthys anderssoni,33,0.57
JR161,275,1,43,KRA,Krefftichthys anderssoni,37,0.61
JR161,275,1,44,KRA,Krefftichthys anderssoni,65,2.75
JR161,275,1,45,KRA,Krefftichthys anderssoni,52,1.08
JR161,275,2,77,KRA,Krefftichthys anderssoni,36,
JR161,283,1,20,KRA,Krefftichthys anderssoni,64,2.455
JR161,283,1,21,KRA,Krefftichthys anderssoni,68,2.926
JR161,283,1,22,KRA,Krefftichthys anderssoni,35,0.444
JR161,283,1,23,KRA,Krefftichthys anderssoni,38,0.644
JR161,283,1,24,KRA,Krefftichthys anderssoni,60,1.946
JR161,283,1,25,KRA,Krefftichthys anderssoni,53,1.732
JR161,283,1,26,KRA,Krefftichthys anderssoni,62,2.45
JR161,283,1,27,KRA,Krefftichthys anderssoni,51,1.322
JR161,283,1,28,KRA,Krefftichthys anderssoni,49,1.41
JR161,283,1,29,KRA,Krefftichthys anderssoni,55,1.761
JR161,283,1,31,KRA,Krefftichthys anderssoni,39,0.747
JR161,283,1,40,KRA,Krefftichthys anderssoni,37,0.508
JR161,283,1,41,KRA,Krefftichthys anderssoni,37,0.581
JR161,283,1,42,KRA,Krefftichthys anderssoni,35,0.492
JR161,283,1,43,KRA,Krefftichthys anderssoni,51,1.23
JR161,283,1,44,KRA,Krefftichthys anderssoni,32,0.368
JR161,283,1,45,KRA,Krefftichthys anderssoni,42,0.522
JR161,283,1,46,KRA,Krefftichthys anderssoni,39,0.554
JR161,283,1,47,KRA,Krefftichthys anderssoni,56,1.782
JR161,283,1,48,KRA,Krefftichthys anderssoni,61,2.311
JR161,283,1,49,KRA,Krefftichthys anderssoni,55,1.784
JR161,283,1,50,KRA,Krefftichthys anderssoni,53,1.521
JR161,283,1,51,KRA,Krefftichthys anderssoni,42,0.708
JR161,283,1,52,KRA,Krefftichthys anderssoni,31,0.334
JR161,283,1,53,KRA,Krefftichthys anderssoni,48,1.195
JR161,283,2,38,KRA,Krefftichthys anderssoni,39,0.642
JR161,283,2,39,KRA,Krefftichthys anderssoni,34,0.486
JR161,283,2,40,KRA,Krefftichthys anderssoni,39,0.553
JR161,283,2,41,KRA,Krefftichthys anderssoni,37,0.51
JR161,283,2,42,KRA,Krefftichthys anderssoni,33,0.383
JR161,283,2,43,KRA,Krefftichthys anderssoni,40,0.56
JR161,283,2,44,KRA,Krefftichthys anderssoni,34,0.353
JR161,283,2,45,KRA,Krefftichthys anderssoni,37,0.47
JR161,283,2,46,KRA,Krefftichthys anderssoni,40,0.663
JR161,283,2,47,KRA,Krefftichthys anderssoni,38,0.558
JR161,283,2,48,KRA,Krefftichthys anderssoni,42,0.728
JR161,283,2,51,KRA,Krefftichthys anderssoni,36,0.456
JR161,283,2,53,KRA,Krefftichthys anderssoni,32,0.289
JR161,283,2,55,KRA,Krefftichthys anderssoni,30,
JR161,283,2,58,KRA,Krefftichthys anderssoni,37,0.452
JR161,283,2,59,KRA,Krefftichthys anderssoni,31,
JR161,283,2,60,KRA,Krefftichthys anderssoni,38,0.533
JR161,283,2,62,KRA,Krefftichthys anderssoni,31,0.213
JR161,283,2,65,KRA,Krefftichthys anderssoni,33,0.359
JR161,283,2,68,KRA,Krefftichthys anderssoni,55,1.512
JR161,283,2,69,KRA,Krefftichthys anderssoni,40,0.635
JR161,283,2,70,KRA,Krefftichthys anderssoni,39,0.548
JR161,283,2,71,KRA,Krefftichthys anderssoni,34,0.418
JR161,283,2,72,KRA,Krefftichthys anderssoni,38,0.475
JR161,283,2,73,KRA,Krefftichthys anderssoni,37,0.654
JR161,43,1,61,GYR,Gymnoscopelus braueri,48,0.67
JR161,43,2,1,GYR,Gymnoscopelus braueri,66,2.68
JR161,43,2,2,GYR,Gymnoscopelus braueri,77,3.02
JR161,43,2,3,GYR,Gymnoscopelus braueri,67,2.03
JR161,43,2,4,GYR,Gymnoscopelus braueri,58,1.28
JR161,43,2,7,GYR,Gymnoscopelus braueri,48,0.64
JR161,43,2,9,GYR,Gymnoscopelus braueri,85,4.36
JR161,43,2,10,GYR,Gymnoscopelus braueri,70,2.61
JR161,43,2,11,GYR,Gymnoscopelus braueri,67,2.09
JR161,43,2,12,GYR,Gymnoscopelus braueri,43,0.54
JR161,43,2,13,GYR,Gymnoscopelus braueri,48,0.66
JR161,43,2,14,GYR,Gymnoscopelus braueri,60,1.44
JR161,43,2,15,GYR,Gymnoscopelus braueri,59,1.42
JR161,43,2,16,GYR,Gymnoscopelus braueri,61,1.61
JR161,43,2,17,GYR,Gymnoscopelus braueri,58,1.17
JR161,43,2,18,GYR,Gymnoscopelus braueri,63,1.65
JR161,43,2,19,GYR,Gymnoscopelus braueri,51,0.78
JR161,43,2,20,GYR,Gymnoscopelus braueri,53,0.98
JR161,56,1,11,GYR,Gymnoscopelus braueri,126,
JR161,56,2,79,GYR,Gymnoscopelus braueri,102,
JR161,56,2,80,GYR,Gymnoscopelus braueri,98,
JR161,56,2,81,GYR,Gymnoscopelus braueri,95,
JR161,56,2,82,GYR,Gymnoscopelus braueri,84,
JR161,56,2,83,GYR,Gymnoscopelus braueri,111,
JR161,56,2,84,GYR,Gymnoscopelus braueri,89,
JR161,56,2,85,GYR,Gymnoscopelus braueri,87,
JR161,56,2,86,GYR,Gymnoscopelus braueri,77,
JR161,56,2,87,GYR,Gymnoscopelus braueri,109,
JR161,56,2,88,GYR,Gymnoscopelus braueri,114,
JR161,56,2,89,GYR,Gymnoscopelus braueri,73,
JR161,59,1,13,GYR,Gymnoscopelus braueri,74,
JR161,59,1,14,GYR,Gymnoscopelus braueri,71,
JR161,59,1,15,GYR,Gymnoscopelus braueri,51,
JR161,59,1,16,GYR,Gymnoscopelus braueri,54,
JR161,59,1,17,GYR,Gymnoscopelus braueri,45,
JR161,84,1,61,GYR,Gymnoscopelus braueri,100,
JR161,91,1,88,GYR,Gymnoscopelus braueri,123,
JR161,91,1,89,GYR,Gymnoscopelus braueri,118,
JR161,91,1,90,GYR,Gymnoscopelus braueri,110,
JR161,91,1,91,GYR,Gymnoscopelus braueri,90,
JR161,92,1,2,GYR,Gymnoscopelus braueri,104,
JR161,92,1,3,GYR,Gymnoscopelus braueri,60,
JR161,114,1,101,GYR,Gymnoscopelus braueri,123,
JR161,118,1,52,GYR,Gymnoscopelus braueri,110,
JR161,134,2,51,GYR,Gymnoscopelus braueri,92,
JR161,136,1,28,GYR,Gymnoscopelus braueri,104,8.68
JR161,136,1,29,GYR,Gymnoscopelus braueri,92,6.13
JR161,136,1,30,GYR,Gymnoscopelus braueri,95,5.46
JR161,136,1,31,GYR,Gymnoscopelus braueri,105,10.38
JR161,136,1,32,GYR,Gymnoscopelus braueri,64,2.08
JR161,136,1,33,GYR,Gymnoscopelus braueri,68,2.18
JR161,136,1,34,GYR,Gymnoscopelus braueri,98,8.08
JR161,136,1,35,GYR,Gymnoscopelus braueri,72,3.05
JR161,136,1,36,GYR,Gymnoscopelus braueri,84,4.54
JR161,136,1,37,GYR,Gymnoscopelus braueri,75,3.16
JR161,136,1,39,GYR,Gymnoscopelus braueri,82,4.23
JR161,136,1,47,GYR,Gymnoscopelus braueri,81,3.86
JR161,136,1,53,GYR,Gymnoscopelus braueri,77,2.8
JR161,136,2,57,GYR,Gymnoscopelus braueri,57,1.22
JR161,136,2,61,GYR,Gymnoscopelus braueri,59,1.25
JR161,136,2,63,GYR,Gymnoscopelus braueri,52,0.84
JR161,136,2,64,GYR,Gymnoscopelus braueri,59,1.34
JR161,142,1,75,GYR,Gymnoscopelus braueri,100,
JR161,142,1,76,GYR,Gymnoscopelus braueri,109,
JR161,142,1,77,GYR,Gymnoscopelus braueri,117,
JR161,142,1,78,GYR,Gymnoscopelus braueri,122,
JR161,142,1,79,GYR,Gymnoscopelus braueri,107,
JR161,142,1,80,GYR,Gymnoscopelus braueri,97,
JR161,142,1,81,GYR,Gymnoscopelus braueri,113,
JR161,142,1,82,GYR,Gymnoscopelus braueri,97,
JR161,142,1,83,GYR,Gymnoscopelus braueri,95,
JR161,142,1,84,GYR,Gymnoscopelus braueri,83,
JR161,142,1,85,GYR,Gymnoscopelus braueri,73,
JR161,142,1,86,GYR,Gymnoscopelus braueri,71,
JR161,142,1,87,GYR,Gymnoscopelus braueri,74,
JR161,275,2,23,GYR,Gymnoscopelus braueri,60,1.5
JR161,275,2,24,GYR,Gymnoscopelus braueri,35,0.28
JR161,275,2,27,GYR,Gymnoscopelus braueri,43,4.8
JR161,275,2,28,GYR,Gymnoscopelus braueri,60,1.5
JR161,275,2,29,GYR,Gymnoscopelus braueri,43,0.585
JR161,275,2,30,GYR,Gymnoscopelus braueri,56,1.4
JR161,275,2,31,GYR,Gymnoscopelus braueri,37,0.32
JR161,275,2,32,GYR,Gymnoscopelus braueri,39,0.45
JR161,275,2,33,GYR,Gymnoscopelus braueri,39,0.39
JR161,275,2,34,GYR,Gymnoscopelus braueri,37,0.35
JR161,275,2,35,GYR,Gymnoscopelus braueri,39,0.39
JR161,275,2,36,GYR,Gymnoscopelus braueri,41,0.47
JR161,275,2,37,GYR,Gymnoscopelus braueri,34,0.25
JR161,275,2,38,GYR,Gymnoscopelus braueri,36,0.28
JR161,275,2,39,GYR,Gymnoscopelus braueri,62,
JR161,283,1,55,GYR,Gymnoscopelus braueri,104,
JR161,283,1,56,GYR,Gymnoscopelus braueri,103,
JR161,283,1,57,GYR,Gymnoscopelus braueri,67,
JR161,283,1,58,GYR,Gymnoscopelus braueri,86,
JR161,217,1,92,GYR,Gymnoscopelus braueri,50,
JR161,217,1,91,GYR,Gymnoscopelus braueri,58,
JR161,217,1,90,GYR,Gymnoscopelus braueri,74,
JR161,217,1,89,GYR,Gymnoscopelus braueri,84,
JR161,217,1,88,GYR,Gymnoscopelus braueri,85,
JR161,41,2,1,KRA,Krefftichthys anderssoni,71,
JR161,41,2,3,KRA,Krefftichthys anderssoni,67,
JR161,41,2,4,KRA,Krefftichthys anderssoni,57,
JR161,42,1,7,KRA,Krefftichthys anderssoni,68,
JR161,157,1,18,KRA,Krefftichthys anderssoni,67,
JR161,157,1,19,KRA,Krefftichthys anderssoni,60,
JR161,157,1,20,KRA,Krefftichthys anderssoni,66,
JR161,157,1,21,KRA,Krefftichthys anderssoni,65,
JR161,41,2,5,KRA,Krefftichthys anderssoni,55,
JR161,59,1,1,KRA,Krefftichthys anderssoni,64,
JR161,59,1,2,KRA,Krefftichthys anderssoni,64,
JR161,134,1,63,ELN,Electrona antarctica,83,7.65
JR161,134,1,64,ELN,Electrona antarctica,77,5.59
JR161,134,1,65,ELN,Electrona antarctica,57,2.18
JR161,134,1,66,ELN,Electrona antarctica,52,1.58
JR161,134,1,67,ELN,Electrona antarctica,45,0.95
JR161,134,1,68,ELN,Electrona antarctica,60,2.62
JR161,134,1,69,ELN,Electrona antarctica,60,2.28
JR161,134,1,70,ELN,Electrona antarctica,55,1.94
JR161,282,1,7,PRM,Protomyctophum bolini,55,
JR161,282,1,1,PRM,Protomyctophum bolini,53,
JR161,282,1,2,PRM,Protomyctophum bolini,45,
JR161,282,1,3,PRM,Protomyctophum bolini,50,
JR161,282,1,4,PRM,Protomyctophum bolini,32,
JR161,282,1,5,PRM,Protomyctophum bolini,32,
JR161,282,1,6,PRM,Protomyctophum bolini,26,
JR161,282,1,8,PRM,Protomyctophum bolini,23,
JR161,282,1,9,PRA,Protomyctophum andriashevi,44,
JR161,42,1,20,KRA,Krefftichthys anderssoni,66,
JR161,42,1,21,KRA,Krefftichthys anderssoni,48,
JR161,42,1,22,KRA,Krefftichthys anderssoni,67,
JR161,42,1,23,KRA,Krefftichthys anderssoni,67,
JR161,42,1,24,KRA,Krefftichthys anderssoni,61,
JR161,42,1,25,KRA,Krefftichthys anderssoni,53,
JR161,42,1,26,KRA,Krefftichthys anderssoni,52,
JR161,42,1,27,KRA,Krefftichthys anderssoni,38,
JR161,42,1,28,KRA,Krefftichthys anderssoni,60,
JR161,42,1,29,KRA,Krefftichthys anderssoni,56,
JR161,42,1,30,KRA,Krefftichthys anderssoni,58,
JR161,42,1,31,KRA,Krefftichthys anderssoni,64,
JR161,42,1,32,KRA,Krefftichthys anderssoni,59,
JR161,42,1,33,KRA,Krefftichthys anderssoni,58,
JR161,42,1,34,KRA,Krefftichthys anderssoni,59,
JR161,42,1,35,KRA,Krefftichthys anderssoni,64,
JR161,42,1,36,KRA,Krefftichthys anderssoni,55,
JR161,42,1,37,KRA,Krefftichthys anderssoni,58,
JR161,42,1,38,KRA,Krefftichthys anderssoni,35,
JR161,42,1,39,KRA,Krefftichthys anderssoni,30,
JR161,214,2,116,GYF,Gymnoscopelus fraseri,74,4.19
JR161,214,2,117,GYF,Gymnoscopelus fraseri,68,2.87
JR161,265,1,33,GYF,Gymnoscopelus fraseri,66,2.4
JR161,265,1,34,GYF,Gymnoscopelus fraseri,73,3.81
JR161,265,1,35,GYF,Gymnoscopelus fraseri,66,2.5
JR161,265,2,2,GYF,Gymnoscopelus fraseri,65,
JR161,267,2,88,GYF,Gymnoscopelus fraseri,106,
JR161,275,2,69,GYF,Gymnoscopelus fraseri,89,7.75
JR161,275,2,70,GYF,Gymnoscopelus fraseri,60,1.7
JR161,275,2,71,GYF,Gymnoscopelus fraseri,80,4.95
JR161,283,2,5,GYF,Gymnoscopelus fraseri,115,11.75
JR161,283,2,6,GYF,Gymnoscopelus fraseri,91,7.36
JR161,283,2,7,GYF,Gymnoscopelus fraseri,85,6.02
JR161,42,1,4,BOA,Borostomias antarcticus,132,
JR161,56,1,1,BOA,Borostomias antarcticus,147,
JR161,59,1,8,BOA,Borostomias antarcticus,154,
JR161,59,2,1,BOA,Borostomias antarcticus,130,
JR161,157,2,44,BOA,Borostomias antarcticus,136,13.8
JR161,157,2,45,BOA,Borostomias antarcticus,145,14.8
JR161,159,1,36,BOA,Borostomias antarcticus,164,155
JR161,199,1,4,BOA,Borostomias antarcticus,147,17.89
JR161,199,1,5,BOA,Borostomias antarcticus,155,22.36
JR161,199,1,6,BOA,Borostomias antarcticus,118,9.92
JR177,123,2,164,GYR,Gymnoscopelus braueri,107,9.66
JR177,123,2,165,GYR,Gymnoscopelus braueri,72,2.7
JR177,123,2,166,GYR,Gymnoscopelus braueri,74,3.05
JR177,123,2,167,GYR,Gymnoscopelus braueri,87,5.62
JR177,123,2,168,GYR,Gymnoscopelus braueri,79,4.02
JR177,123,2,169,GYR,Gymnoscopelus braueri,87,4.77
JR177,123,2,170,GYR,Gymnoscopelus braueri,77,2.99
JR177,123,2,171,GYR,Gymnoscopelus braueri,83,4.26
JR177,123,2,172,GYR,Gymnoscopelus braueri,47,0.63
JR177,123,2,173,GYR,Gymnoscopelus braueri,89,5.65
JR177,123,2,174,GYR,Gymnoscopelus braueri,68,2.24
JR177,124,1,1,GYR,Gymnoscopelus braueri,115,9.24
JR177,124,1,2,GYR,Gymnoscopelus braueri,126,15.34
JR177,124,1,3,GYR,Gymnoscopelus braueri,109,12.14
JR177,124,1,4,GYR,Gymnoscopelus braueri,116,10.86
JR177,124,1,5,GYR,Gymnoscopelus braueri,101,8.28
JR177,124,1,6,GYR,Gymnoscopelus braueri,117,11.05
JR177,124,1,7,GYR,Gymnoscopelus braueri,124,12.2
JR177,124,1,8,GYR,Gymnoscopelus braueri,102,8.35
JR177,124,1,9,GYR,Gymnoscopelus braueri,84,4.83
JR177,124,1,10,GYR,Gymnoscopelus braueri,81,3.51
JR177,124,1,11,GYR,Gymnoscopelus braueri,105,8.14
JR177,124,1,12,GYR,Gymnoscopelus braueri,111,11.35
JR177,124,1,13,GYR,Gymnoscopelus braueri,110,10.22
JR177,124,1,14,GYR,Gymnoscopelus braueri,92,5.94
JR177,124,1,15,GYR,Gymnoscopelus braueri,117,12.98
JR177,124,1,16,GYR,Gymnoscopelus braueri,102,8.14
JR177,124,1,17,GYR,Gymnoscopelus braueri,114,10.08
JR177,124,1,18,GYR,Gymnoscopelus braueri,91,5.05
JR177,124,1,19,GYR,Gymnoscopelus braueri,97,7.49
JR177,124,1,20,GYR,Gymnoscopelus braueri,122,12.46
JR177,124,1,21,GYR,Gymnoscopelus braueri,162,18.16
JR177,124,1,22,GYR,Gymnoscopelus braueri,74,2.56
JR177,124,1,23,GYR,Gymnoscopelus braueri,109,9.62
JR177,124,1,24,GYR,Gymnoscopelus braueri,110,9.09
JR177,124,1,25,GYR,Gymnoscopelus braueri,81,3.69
JR177,124,1,26,GYR,Gymnoscopelus braueri,103,9.46
JR177,124,1,27,GYR,Gymnoscopelus braueri,102,7.65
JR177,124,1,28,GYR,Gymnoscopelus braueri,108,9.66
JR177,124,1,29,GYR,Gymnoscopelus braueri,99,6.49
JR177,124,1,30,GYR,Gymnoscopelus braueri,119,13.06
JR177,158,1,80,GYR,Gymnoscopelus braueri,62,
JR177,158,2,97,GYR,Gymnoscopelus braueri,118,13.22
JR177,158,2,98,GYR,Gymnoscopelus braueri,93,5.6
JR177,158,2,99,GYR,Gymnoscopelus braueri,118,11.46
JR177,158,2,100,GYR,Gymnoscopelus braueri,116,12.19
JR177,158,2,101,GYR,Gymnoscopelus braueri,57,1.3
JR177,158,2,102,GYR,Gymnoscopelus braueri,125,16.44
JR177,158,2,103,GYR,Gymnoscopelus braueri,86,4.86
JR177,158,2,104,GYR,Gymnoscopelus braueri,108,9.31
JR177,158,2,105,GYR,Gymnoscopelus braueri,100,7.11
JR177,161,1,53,GYR,Gymnoscopelus braueri,110,10.74
JR177,161,1,54,GYR,Gymnoscopelus braueri,106,8.66
JR177,161,1,55,GYR,Gymnoscopelus braueri,109,10.31
JR177,161,1,56,GYR,Gymnoscopelus braueri,84,4.51
JR177,161,1,57,GYR,Gymnoscopelus braueri,113,10.76
JR177,161,1,58,GYR,Gymnoscopelus braueri,94,6.77
JR177,161,1,59,GYR,Gymnoscopelus braueri,93,5.55
JR177,161,1,60,GYR,Gymnoscopelus braueri,108,10.93
JR177,161,1,61,GYR,Gymnoscopelus braueri,92,5.92
JR177,161,1,62,GYR,Gymnoscopelus braueri,70,2.11
JR177,161,1,63,GYR,Gymnoscopelus braueri,70,2.79
JR177,161,1,64,GYR,Gymnoscopelus braueri,77,2.86
JR177,161,1,65,GYR,Gymnoscopelus braueri,62,1.43
JR177,161,1,66,GYR,Gymnoscopelus braueri,98,7.52
JR177,161,1,67,GYR,Gymnoscopelus braueri,101,7.02
JR177,161,1,68,GYR,Gymnoscopelus braueri,87,4.48
JR177,161,2,4,GYR,Gymnoscopelus braueri,95,6.99
JR177,165,1,186,GYR,Gymnoscopelus braueri,68,2.08
JR177,165,1,187,GYR,Gymnoscopelus braueri,93,6.78
JR177,165,1,188,GYR,Gymnoscopelus braueri,110,10.28
JR177,165,1,189,GYR,Gymnoscopelus braueri,86,4.38
JR177,165,1,190,GYR,Gymnoscopelus braueri,105,8.58
JR177,165,1,191,GYR,Gymnoscopelus braueri,88,4.6
JR177,165,1,192,GYR,Gymnoscopelus braueri,90,5.44
JR177,165,1,193,GYR,Gymnoscopelus braueri,103,9.03
JR177,165,1,194,GYR,Gymnoscopelus braueri,82,3.87
JR177,165,1,195,GYR,Gymnoscopelus braueri,71,2.67
JR177,165,1,196,GYR,Gymnoscopelus braueri,110,10.14
JR177,165,1,197,GYR,Gymnoscopelus braueri,74,2.93
JR177,165,1,198,GYR,Gymnoscopelus braueri,93,7.27
JR177,165,1,199,GYR,Gymnoscopelus braueri,58,1.58
JR177,165,1,200,GYR,Gymnoscopelus braueri,78,3.55
JR177,165,1,201,GYR,Gymnoscopelus braueri,78,3.49
JR177,165,1,202,GYR,Gymnoscopelus braueri,67,1.93
JR177,165,1,203,GYR,Gymnoscopelus braueri,91,6.31
JR177,165,1,204,GYR,Gymnoscopelus braueri,104,10.4
JR177,165,1,205,GYR,Gymnoscopelus braueri,72,2.47
JR177,198,1,39,GYR,Gymnoscopelus braueri,68,
JR177,198,2,106,GYR,Gymnoscopelus braueri,100,9.76
JR177,198,2,107,GYR,Gymnoscopelus braueri,112,11.72
JR177,198,2,108,GYR,Gymnoscopelus braueri,100,8.51
JR177,198,2,109,GYR,Gymnoscopelus braueri,62,1.82
JR177,199,1,38,GYR,Gymnoscopelus braueri,55,1.16
JR177,199,1,39,GYR,Gymnoscopelus braueri,102,6.83
JR177,199,1,40,GYR,Gymnoscopelus braueri,82,4.21
JR177,199,1,41,GYR,Gymnoscopelus braueri,104,7.57
JR177,199,1,42,GYR,Gymnoscopelus braueri,81,3.97
JR177,199,1,43,GYR,Gymnoscopelus braueri,108,
JR177,199,2,70,GYR,Gymnoscopelus braueri,88,8.1
JR177,199,2,71,GYR,Gymnoscopelus braueri,86,5.43
JR177,199,2,72,GYR,Gymnoscopelus braueri,70,2.99
JR177,199,2,73,GYR,Gymnoscopelus braueri,68,2.42
JR177,199,2,74,GYR,Gymnoscopelus braueri,70,2.22
JR177,199,2,75,GYR,Gymnoscopelus braueri,86,4.77
JR177,199,2,76,GYR,Gymnoscopelus braueri,80,3.51
JR177,199,2,77,GYR,Gymnoscopelus braueri,82,4.43
JR177,199,2,78,GYR,Gymnoscopelus braueri,74,3.29
JR177,199,2,79,GYR,Gymnoscopelus braueri,79,3.53
JR177,199,2,80,GYR,Gymnoscopelus braueri,71,2.98
JR177,199,2,81,GYR,Gymnoscopelus braueri,61,1.42
JR177,199,2,82,GYR,Gymnoscopelus braueri,68,1.95
JR177,199,2,83,GYR,Gymnoscopelus braueri,67,2.14
JR177,199,2,84,GYR,Gymnoscopelus braueri,60,1.32
JR177,199,2,85,GYR,Gymnoscopelus braueri,66,1.76
JR177,199,2,86,GYR,Gymnoscopelus braueri,55,1.07
JR177,199,2,87,GYR,Gymnoscopelus braueri,46,0.64
JR177,199,2,88,GYR,Gymnoscopelus braueri,52,0.81
JR177,199,2,89,GYR,Gymnoscopelus braueri,42,0.49
JR177,199,2,90,GYR,Gymnoscopelus braueri,51,0.78
JR177,199,2,91,GYR,Gymnoscopelus braueri,41,0.33
JR177,199,2,92,GYR,Gymnoscopelus braueri,106,
JR177,199,2,93,GYR,Gymnoscopelus braueri,41,0.42
JR177,199,2,94,GYR,Gymnoscopelus braueri,68,2.19
JR177,199,2,95,GYR,Gymnoscopelus braueri,80,3.55
JR177,199,2,96,GYR,Gymnoscopelus braueri,82,3.96
JR177,199,2,97,GYR,Gymnoscopelus braueri,75,3.54
JR177,199,2,98,GYR,Gymnoscopelus braueri,45,0.58
JR177,199,2,99,GYR,Gymnoscopelus braueri,70,2.31
JR177,199,2,100,GYR,Gymnoscopelus braueri,77,3.32
JR177,199,2,101,GYR,Gymnoscopelus braueri,43,0.41
JR177,199,2,102,GYR,Gymnoscopelus braueri,73,2.82
JR177,205,1,131,GYR,Gymnoscopelus braueri,95,5.47
JR177,205,1,132,GYR,Gymnoscopelus braueri,109,11.19
JR177,205,1,133,GYR,Gymnoscopelus braueri,98,6.32
JR177,205,1,134,GYR,Gymnoscopelus braueri,77,3.25
JR177,205,1,135,GYR,Gymnoscopelus braueri,63,1.74
JR177,205,1,136,GYR,Gymnoscopelus braueri,82,3.86
JR177,205,1,137,GYR,Gymnoscopelus braueri,72,2.75
JR177,205,1,138,GYR,Gymnoscopelus braueri,61,1.44
JR177,205,1,139,GYR,Gymnoscopelus braueri,67,2.04
JR177,206,1,48,GYR,Gymnoscopelus braueri,43,
JR161,160,2,13,PRE,Protomyctophum tenisoni,48,
JR161,201,2,44,PRE,Protomyctophum tenisoni,49,1.38
JR161,201,2,45,PRE,Protomyctophum tenisoni,49,1.17
JR161,201,2,46,PRE,Protomyctophum tenisoni,47,1.18
JR161,201,2,47,PRE,Protomyctophum tenisoni,50,1.23
JR161,201,2,48,PRE,Protomyctophum tenisoni,52,1.48
JR161,201,2,49,PRE,Protomyctophum tenisoni,47,1.29
JR161,201,2,50,PRE,Protomyctophum tenisoni,47,1.16
JR161,201,2,51,PRE,Protomyctophum tenisoni,48,1.1
JR161,214,2,72,PRE,Protomyctophum tenisoni,47,1.12
JR161,214,2,73,PRE,Protomyctophum tenisoni,49,1.31
JR161,214,2,74,PRE,Protomyctophum tenisoni,49,1.44
JR161,214,2,75,PRE,Protomyctophum tenisoni,44,1.07
JR161,214,2,76,PRE,Protomyctophum tenisoni,52,1.49
JR161,214,2,77,PRE,Protomyctophum tenisoni,46,1.06
JR161,214,2,78,PRE,Protomyctophum tenisoni,47,1.16
JR161,214,2,79,PRE,Protomyctophum tenisoni,47,1.25
JR161,214,2,80,PRE,Protomyctophum tenisoni,50,1.29
JR161,214,2,81,PRE,Protomyctophum tenisoni,47,1.13
JR161,214,2,82,PRE,Protomyctophum tenisoni,50,1.35
JR161,214,2,83,PRE,Protomyctophum tenisoni,50,1.26
JR161,214,2,84,PRE,Protomyctophum tenisoni,50,1.39
JR161,214,2,85,PRE,Protomyctophum tenisoni,49,1.35
JR161,214,2,86,PRE,Protomyctophum tenisoni,47,1.15
JR161,214,2,87,PRE,Protomyctophum tenisoni,45,0.91
JR161,214,2,88,PRE,Protomyctophum tenisoni,50,1.25
JR161,214,2,89,PRE,Protomyctophum tenisoni,48,1.31
JR161,214,2,90,PRE,Protomyctophum tenisoni,43,0.92
JR161,214,2,91,PRE,Protomyctophum tenisoni,45,1
JR161,214,2,92,PRE,Protomyctophum tenisoni,47,1.1
JR161,214,2,93,PRE,Protomyctophum tenisoni,47,1.07
JR161,214,2,94,PRE,Protomyctophum tenisoni,47,1.21
JR161,214,2,95,PRE,Protomyctophum tenisoni,48,1.26
