"","Cruise","Taxa","location_group","mean_wet_mass","log10_mass","density_m2","SST","Lat","Lon","origin"
"1818","JR177","Calanoid nauplii",14,2.8e-05,-4.55284196865778,236695.008,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1819","JR177","Calanoides acutus copepodite I",14,8e-05,-4.09691001300806,2632.564,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1820","JR177","Calanoides acutus copepodite II",14,0.00016,-3.79588001734407,3104.068,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1821","JR177","Calanoides acutus copepodite III",14,0.000501,-3.30016227413275,2161.06,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1822","JR177","Calanoides acutus copepodite IV",14,0.002527,-2.59739475808009,785.84,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1823","JR177","Calanoides acutus copepodite V",14,0.003502,-2.45568385825257,235.752,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1824","JR177","Calanoides acutus female",14,0.004122,-2.38489201255681,0,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1825","JR177","Calanus propinquus copepodite I",14,8e-05,-4.09691001300806,39.292,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1826","JR177","Calanus propinquus copepodite II",14,0.000145,-3.83863199776503,78.584,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1827","JR177","Calanus propinquus copepodite III",14,0.000291,-3.53610701101409,117.876,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1828","JR177","Calanus propinquus copepodite IV",14,0.00099,-3.00436480540245,39.292,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1829","JR177","Calanus propinquus copepodite V",14,0.003362,-2.47340229089655,117.876,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1830","JR177","Calanus propinquus female",14,0.005373,-2.26978315943131,0,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1831","JR177","Calanus propinquus male",14,0.004953,-2.30513167201754,39.292,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1832","JR177","Calanus simillimus copepodite I",14,4e-05,-4.39794000867204,1610.972,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1833","JR177","Calanus simillimus copepodite II",14,8e-05,-4.09691001300806,1139.468,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1834","JR177","Calanus simillimus copepodite III",14,0.00016,-3.79588001734407,1453.804,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1835","JR177","Calanus simillimus copepodite IV",14,0.000368,-3.43415218132648,746.548,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1836","JR177","Calanus simillimus copepodite V",14,0.002192,-2.65915945018767,235.752,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1837","JR177","Calanus simillimus female",14,0.002472,-2.60695153358322,0,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1838","JR177","Calanus simillimus male",14,0.002312,-2.63601217025151,0,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1839","JR177","Canadacia",14,0.000625,-3.20411998265592,39.292,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1840","JR177","Clausocalanus laticeps",14,0.000188,-3.72584215073632,39.292,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1841","JR177","Clausocalanus brevipes",14,0.000188,-3.72584215073632,0,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1842","JR177","Clausocalanus copepodites",14,0.000106,-3.97469413473523,0,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1843","JR177","Clausocalanus ingens ",14,0.000184,-3.73518217699046,0,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1844","JR177","Clione",14,0.002688,-2.57057073561821,0,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1845","JR177","Ctenocalanus",14,9.1e-05,-4.04095860767891,40863.68,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1846","JR177","Cyclopoid Nauplii",14,1e-06,-6,3143.36,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1847","JR177","Drepanopus copepodite 1-3",14,6.2e-05,-4.20760831050175,1414.512,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1848","JR177","Drepanopus copepodite 4-6",14,0.000114,-3.94309514866353,1493.096,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1849","JR177","Euaetideus australis",14,0.00019,-3.72124639904717,78.584,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1850","JR177","Eucalanus longiceps",14,0.004953,-2.30513167201754,0,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1851","JR177","Euchaeta antarctica copepodite I",14,9.1e-05,-4.04095860767891,157.168,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1852","JR177","Euchaeta antarctica copepodite II",14,0.000658,-3.18177410638604,314.336,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1853","JR177","Euchaeta antarctica copepodite III",14,0.00207,-2.68402965454308,0,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1854","JR177","Euchaeta antarctica copepodite IV",14,0.003362,-2.47340229089655,78.584,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1855","JR177","Euchaeta antarctica copepodite V",14,0.0076,-2.11918640771921,117.876,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1856","JR177","Euchaeta antarctica female",14,0.028034,-1.55231493099504,0,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1857","JR177","Euchaeta antarctica male",14,0.011429,-1.9419917672846,0,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1858","JR177","Euchaeta biloba",14,0.0032,-2.49485002168009,39.292,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1859","JR177","Euchaeta spp.",14,0.007601,-2.11912926746758,0,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1860","JR177","Euchirella rostrata/rostramagna",14,0.000877,-3.05700040663396,39.292,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1861","JR177","Euphausia frigida adult",14,0.02,-1.69897000433602,0,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1862","JR177","Euphausia frigida calytopes",14,7.9e-05,-4.10237290870956,196.46,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1863","JR177","Euphausia frigida furcilia",14,0.002384,-2.6226937489318,0,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1864","JR177","Euphausia frigida/vallentini calytopes",14,7.9e-05,-4.10237290870956,0,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1865","JR177","Euphausia frigida/vallentini furcilia",14,0.002384,-2.6226937489318,0,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1866","JR177","Euphausia superba adult",14,0.220554,-0.656485061385122,0,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1867","JR177","Euphausia superba calyptopes",14,0.000157,-3.80410034759077,39.292,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1868","JR177","Euphausia superba furcilia",14,0.004,-2.39794000867204,0,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1869","JR177","Euphausia superba nauplii",14,5e-06,-5.30102999566398,0,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1870","JR177","Euphausia triacantha adult",14,0.10686,-0.971184830153113,0,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1871","JR177","Euphausia triacantha calyptopes",14,7.9e-05,-4.10237290870956,0,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1872","JR177","Euphausia triacantha furcilia",14,0.00364,-2.43889861635094,0,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1873","JR177","Euphausiid nauplii",14,2.3e-05,-4.63827216398241,1139.468,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1874","JR177","Gaidius",14,0.000139,-3.85698519974591,157.168,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1875","JR177","Haloptilus",14,0.002248,-2.64820369310298,117.876,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1876","JR177","Heterorhabdus",14,0.000207,-3.68402965454308,746.548,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1877","JR177","Limacina (large)",14,0.0017,-2.76955107862173,0,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1878","JR177","Lubbockia",14,1.5e-05,-4.82390874094432,0,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1879","JR177","Metridia curticauda",14,0.0014,-2.85387196432176,314.336,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1880","JR177","Metridia gerlachei adult",14,0.002974,-2.52665903581406,78.584,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1881","JR177","Metridia lucens adult",14,0.000712,-3.14752000636314,1001.946,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1882","JR177","Metridia spp copepodite 1-3",14,8.1e-05,-4.09151498112135,6129.552,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1883","JR177","Metridia spp. copepodite 4-5",14,0.000158,-3.80134291304558,5225.836,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1884","JR177","Microcalanus",14,5.7e-05,-4.24412514432751,24832.544,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1885","JR177","Microsetella",14,0.0014,-2.85387196432176,9744.416,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1886","JR177","Microsetella nauplii",14,3.9e-05,-4.4089353929735,7858.4,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1887","JR177","Mysidacea",14,0.004485,-2.34823755261989,0,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1888","JR177","Oithona frigida",14,1.5e-05,-4.82390874094432,12573.44,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1889","JR177","Oithona nauplii",14,1e-06,-6,95243.808,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1890","JR177","Oithona similis",14,1.4e-05,-4.85387196432176,64753.216,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1891","JR177","Oncaea",14,1.5e-05,-4.82390874094432,100155.308,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1892","JR177","Pleuromamma robusta",14,0.002272,-2.64359167296102,353.628,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1893","JR177","Primno macropa",14,0.002928,-2.53342892761365,0,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1894","JR177","Pteropoda",14,6.3e-05,-4.20065945054642,5972.384,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1895","JR177","Racovitzanus",14,0.000272,-3.5654310959658,78.584,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1896","JR177","Rhincalanus gigas copepodite I",14,0.000404,-3.39361863488939,510.796,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1897","JR177","Rhincalanus gigas copepodite II",14,0.000807,-3.09312646527793,39.292,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1898","JR177","Rhincalanus gigas copepodite III",14,0.002914,-2.53551045256603,0,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1899","JR177","Rhincalanus gigas copepodite IV",14,0.004953,-2.30513167201754,117.876,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1900","JR177","Rhincalanus gigas copepodite V",14,0.00932,-2.03058408764602,78.584,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1901","JR177","Rhincalanus gigas female",14,0.015837,-1.80032708327938,235.752,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1902","JR177","Rhincalanus gigas male",14,0.009708,-2.0128702323401,39.292,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1903","JR177","Rhincalanus gigas nauplius",14,5.6e-05,-4.2518119729938,31433.6,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1904","JR177","Scaphocalanus australis",14,0.00016,-3.79588001734407,0,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1905","JR177","Scaphocalanus copepodites",14,4e-04,-3.39794000867204,0,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1906","JR177","Scaphocalanus farrani",14,0.000623,-3.20551195334083,0,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1907","JR177","Scaphocalanus vervoortii",14,4e-04,-3.39794000867204,0,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1908","JR177","Scaphocalanus/Scolecithricella sp.",14,4e-04,-3.39794000867204,628.672,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1909","JR177","Scolecithricella minor",14,0.00012,-3.92081875395238,1257.344,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1910","JR177","Scolecithricella sp.",14,0.00016,-3.79588001734407,0,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1911","JR177","Spinocalanus spp",14,8e-05,-4.09691001300806,707.256,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1912","JR177","Spongiobranchea",14,0.000118,-3.92811799269387,0,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1913","JR177","Stephos longipes",14,6.7e-05,-4.17392519729917,0,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1914","JR177","Themisto gaudchaudii",14,0.024812,-1.60533822750707,39.292,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1915","JR177","Thysanoessa adult",14,0.02,-1.69897000433602,0,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1916","JR177","Thysanoessa calyptopes",14,7.9e-05,-4.10237290870956,432.212,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1917","JR177","Undinella",14,0.00021,-3.67778070526608,0,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1918","JR177","Chaetognatha",14,7.7e-05,-4.11350927482752,1493.096,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1919","JR177","Decapod larvae",14,0.014744,-1.83138467778898,0,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1920","JR177","Medusae",14,0.017254,-1.76311020629814,0,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1921","JR177","Ostracoda",14,7.2e-05,-4.14266750356873,1100.176,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1922","JR177","Pelagobia",14,7e-06,-5.15490195998574,3772.032,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1923","JR177","Rhynchonereela bongrainii",14,0.001119,-2.95116991347165,0,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1924","JR177","Siphonophora",14,0.019449,-1.71110272367743,1335.928,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1925","JR177","Thypholoscolex /travisiopsis sp",14,5.4e-05,-4.26760624017703,0,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1926","JR177","Tomopteris",14,0.013343,-1.8747465139752,0,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1927","JR177","Salps",14,0.005102,-2.29225954572623,0,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1928","JR177","Solmundella",14,3.5e-05,-4.45593195564972,78.584,3.68931548595428,-52.8589,-40.0969,"mesozooplankton"
"1929","JR177","Cyphocaris richardi",15,0.1833333335,-0.736758564830605,0.0400667605,4.14794764593244,-52.8225,-39.0802,"macrozooplankton"
"1930","JR177","Eurythenes obesus",15,0.5,-0.301029995663981,0.004150538,4.14794764593244,-52.8225,-39.0802,"macrozooplankton"
"1931","JR177","Hyperidae indet.",15,0.2,-0.698970004336019,0.002601942,4.14794764593244,-52.8225,-39.0802,"macrozooplankton"
"1932","JR177","Parandania boecki",15,0.3125,-0.505149978319906,0.054114104,4.14794764593244,-52.8225,-39.0802,"macrozooplankton"
"1933","JR177","Scina sp.",15,0.1,-1,0.002075269,4.14794764593244,-52.8225,-39.0802,"macrozooplankton"
"1934","JR177","Themisto gaudichaudii",15,0.142752769,-0.845415458915689,1.789750287,4.14794764593244,-52.8225,-39.0802,"macrozooplankton"
"1935","JR177","Sagitta sp.",15,0.236201299,-0.626717718293288,0.10952542,4.14794764593244,-52.8225,-39.0802,"macrozooplankton"
"1936","JR177","Pasiphaea sp.",15,1.25,0.0969100130080564,0.003639576,4.14794764593244,-52.8225,-39.0802,"macrozooplankton"
"1937","JR177","Euphausia frigida",15,0.0766233765,-1.11563871422963,0.3557747155,4.14794764593244,-52.8225,-39.0802,"macrozooplankton"
"1938","JR177","Euphausia triacantha",15,0.2692504805,-0.569843512994466,1.016460591,4.14794764593244,-52.8225,-39.0802,"macrozooplankton"
"1939","JR177","Euphausiidae",15,1.663559322,0.221038292285031,0.0872398475,4.14794764593244,-52.8225,-39.0802,"macrozooplankton"
"1940","JR177","Thysanoessa sp.",15,0.1054563775,-0.976927151066201,0.435102516,4.14794764593244,-52.8225,-39.0802,"macrozooplankton"
"1941","JR177","Atolla sp.",15,12.22222222,1.08715017563994,0.023417476,4.14794764593244,-52.8225,-39.0802,"macrozooplankton"
"1942","JR177","Calycopsis borgrevichi",15,2.846153846,0.454258371736683,0.026978495,4.14794764593244,-52.8225,-39.0802,"macrozooplankton"
"1943","JR177","Diphyes sp.1",15,0.753787879,-0.122750850337911,0.110826391,4.14794764593244,-52.8225,-39.0802,"macrozooplankton"
"1944","JR177","Diphyes sp.2",15,0.45,-0.346787486224656,0.0077901135,4.14794764593244,-52.8225,-39.0802,"macrozooplankton"
"1945","JR177","Medusae (flat, transparent)",15,22,1.34242268082221,0.004150538,4.14794764593244,-52.8225,-39.0802,"macrozooplankton"
"1946","JR177","Paraphyllina ransoni",15,0.5,-0.301029995663981,0.005203883,4.14794764593244,-52.8225,-39.0802,"macrozooplankton"
"1947","JR177","Periphylla periphylla",15,4.444444444,0.647817481845208,0.023417476,4.14794764593244,-52.8225,-39.0802,"macrozooplankton"
"1948","JR177","Salpa thompsoni",15,0.8772378515,-0.0568826374334977,0.567526934,4.14794764593244,-52.8225,-39.0802,"macrozooplankton"
"1949","JR177","Sibogita sp.",15,0.857142857,-0.0669467897029956,0.018213592,4.14794764593244,-52.8225,-39.0802,"macrozooplankton"
"1950","JR177","Gigantocypris sp.",15,0.5,-0.301029995663981,0.005203883,4.14794764593244,-52.8225,-39.0802,"macrozooplankton"
"1951","JR177","Slosarczykovia circumantarctica",15,3.1,0.491361693834273,0.020752688,4.14794764593244,-52.8225,-39.0802,"macrozooplankton"
"1952","JR177","Tomopteris sp.",15,0.3575,-0.446723953862901,0.736751853,4.14794764593244,-52.8225,-39.0802,"macrozooplankton"
"1953","JR177","Cyllopus sp.",15,0.1,-1,0.013829565,4.20815456137061,-52.7327,-38.9599,"macrozooplankton"
"1954","JR177","Cyphocaris richardi",15,0.2291666665,-0.639848552533213,0.040805889,4.20815456137061,-52.7327,-38.9599,"macrozooplankton"
"1955","JR177","Eusiroides stenopleura",15,0.1,-1,0.003457391,4.20815456137061,-52.7327,-38.9599,"macrozooplankton"
"1956","JR177","Hyperia macrocephala",15,1,0,0.003457391,4.20815456137061,-52.7327,-38.9599,"macrozooplankton"
"1957","JR177","Parandania boecki",15,0.55,-0.259637310505756,0.0239910715,4.20815456137061,-52.7327,-38.9599,"macrozooplankton"
"1958","JR177","Pegohyperia sp.",15,0.5,-0.301029995663981,0.006914783,4.20815456137061,-52.7327,-38.9599,"macrozooplankton"
"1959","JR177","Primno macropa",15,0.083333333,-1.0791812477848,0.017809901,4.20815456137061,-52.7327,-38.9599,"macrozooplankton"
"1960","JR177","Themisto gaudichaudii",15,0.1,-1,0.0138465005,4.20815456137061,-52.7327,-38.9599,"macrozooplankton"
"1961","JR177","Vibilia antarctica",15,0.1,-1,0.002968317,4.20815456137061,-52.7327,-38.9599,"macrozooplankton"
"1962","JR177","Sagitta sp.",15,0.5175,-0.286089645871045,0.3037464655,4.20815456137061,-52.7327,-38.9599,"macrozooplankton"
"1963","JR177","Gennadus sp.",15,0.6,-0.221848749616356,0.0489094875,4.20815456137061,-52.7327,-38.9599,"macrozooplankton"
"1964","JR177","Gnathophausia sp.",15,0.625,-0.204119982655925,0.007665329,4.20815456137061,-52.7327,-38.9599,"macrozooplankton"
"1965","JR177","Pasiphaea sp.",15,1.285714286,0.109144469521578,0.024201739,4.20815456137061,-52.7327,-38.9599,"macrozooplankton"
"1966","JR177","Pasiphaea sp.",15,1,0,0.032651485,4.20815456137061,-52.7327,-38.9599,"macrozooplankton"
"1967","JR177","Euphausia frigida",15,0.0954545455,-1.02020338588148,0.0215118295,4.20815456137061,-52.7327,-38.9599,"macrozooplankton"
"1968","JR177","Euphausia triacantha",15,0.220689655,-0.656218024254361,0.4219392595,4.20815456137061,-52.7327,-38.9599,"macrozooplankton"
"1969","JR177","Euphausiidae",15,0.548611111,-0.260735400892767,0.0271869905,4.20815456137061,-52.7327,-38.9599,"macrozooplankton"
"1970","JR177","Thysanoessa sp.",15,0.17354249,-0.760594175551367,0.389321644,4.20815456137061,-52.7327,-38.9599,"macrozooplankton"
"1971","JR177","Atolla sp.",15,32.701680675,1.51457007342853,0.0373315625,4.20815456137061,-52.7327,-38.9599,"macrozooplankton"
"1972","JR177","Calycopsis borgrevichi",15,2,0.301029995663981,0.00890495,4.20815456137061,-52.7327,-38.9599,"macrozooplankton"
"1973","JR177","Diphyes sp.1",15,0.285714286,-0.544068043915981,0.020778218,4.20815456137061,-52.7327,-38.9599,"macrozooplankton"
"1974","JR177","Hydromedusae (brown/clear)",15,54,1.73239375982297,0.003457391,4.20815456137061,-52.7327,-38.9599,"macrozooplankton"
"1975","JR177","Hydromedusae (clear)",15,0.285714286,-0.544068043915981,0.332451485,4.20815456137061,-52.7327,-38.9599,"macrozooplankton"
"1976","JR177","Hydromedusae indet.",15,1.9166666665,0.282546589932203,0.0066702455,4.20815456137061,-52.7327,-38.9599,"macrozooplankton"
"1977","JR177","Marrus antarcticus",15,0.174603175,-0.757947863308324,0.18700396,4.20815456137061,-52.7327,-38.9599,"macrozooplankton"
"1978","JR177","Medusae indet.",15,1.727272727,0.237360915726031,0.038031304,4.20815456137061,-52.7327,-38.9599,"macrozooplankton"
"1979","JR177","Nipple medusae",15,2.6666666665,0.425968732245138,0.013340491,4.20815456137061,-52.7327,-38.9599,"macrozooplankton"
"1980","JR177","Paraphyllina ransoni",15,50.5,1.70329137811866,0.0098830995,4.20815456137061,-52.7327,-38.9599,"macrozooplankton"
"1981","JR177","Periphylla periphylla",15,432.625,2.63611161230218,0.012851416,4.20815456137061,-52.7327,-38.9599,"macrozooplankton"
"1982","JR177","Salpa thompsoni",15,1.148809524,0.0602480273539183,0.069249436,4.20815456137061,-52.7327,-38.9599,"macrozooplankton"
"1983","JR177","Gigantocypris sp.",15,0.431818182,-0.364699075350498,0.018054438,4.20815456137061,-52.7327,-38.9599,"macrozooplankton"
"1984","JR177","Clio pyramidata",15,0.25,-0.602059991327962,0.005936634,4.20815456137061,-52.7327,-38.9599,"macrozooplankton"
"1985","JR177","Clio recurva",15,0.25,-0.602059991327962,0.012851416,4.20815456137061,-52.7327,-38.9599,"macrozooplankton"
"1986","JR177","Spongiobranchia sp.",15,0.25,-0.602059991327962,0.005936634,4.20815456137061,-52.7327,-38.9599,"macrozooplankton"
"1987","JR177","Alluroteuthis antarcticus",15,0.5,-0.301029995663981,0.011873267,4.20815456137061,-52.7327,-38.9599,"macrozooplankton"
"1988","JR177","Galiteuthis glacialis",15,1,0,0.023746535,4.20815456137061,-52.7327,-38.9599,"macrozooplankton"
"1989","JR177","Slosarczykovia circumantarctica",15,1.666666667,0.221848749703215,0.00890495,4.20815456137061,-52.7327,-38.9599,"macrozooplankton"
"1990","JR177","Pelagonemertes",15,3,0.477121254719662,0.003457391,4.20815456137061,-52.7327,-38.9599,"macrozooplankton"
"1991","JR177","Tomopteris sp.",15,0.375,-0.425968732272281,0.0064257085,4.20815456137061,-52.7327,-38.9599,"macrozooplankton"
"1992","JR177","Worm",15,0.1,-1,0.005936634,4.20815456137061,-52.7327,-38.9599,"macrozooplankton"
"1993","JR177","Calanoid nauplii",15,2.8e-05,-4.55284196865778,347655.616,4.15429549589753,-52.6272,-39.1152,"mesozooplankton"
"1994","JR177","Calanoides acutus copepodite I",15,8e-05,-4.09691001300806,4557.872,4.15429549589753,-52.6272,-39.1152,"mesozooplankton"
"1995","JR177","Calanoides acutus copepodite II",15,0.00016,-3.79588001734407,8722.824,4.15429549589753,-52.6272,-39.1152,"mesozooplankton"
"1996","JR177","Calanoides acutus copepodite III",15,0.000501,-3.30016227413275,13202.112,4.15429549589753,-52.6272,-39.1152,"mesozooplankton"
"1997","JR177","Calanoides acutus copepodite IV",15,0.002527,-2.59739475808009,3457.696,4.15429549589753,-52.6272,-39.1152,"mesozooplankton"
"1998","JR177","Calanoides acutus copepodite V",15,0.003502,-2.45568385825257,1335.928,4.15429549589753,-52.6272,-39.1152,"mesozooplankton"
"1999","JR177","Calanoides acutus female",15,0.004122,-2.38489201255681,0,4.15429549589753,-52.6272,-39.1152,"mesozooplankton"
"2000","JR177","Calanus propinquus copepodite I",15,8e-05,-4.09691001300806,0,4.15429549589753,-52.6272,-39.1152,"mesozooplankton"
"2001","JR177","Calanus propinquus copepodite II",15,0.000145,-3.83863199776503,392.92,4.15429549589753,-52.6272,-39.1152,"mesozooplankton"
"2002","JR177","Calanus propinquus copepodite III",15,0.000291,-3.53610701101409,785.84,4.15429549589753,-52.6272,-39.1152,"mesozooplankton"
"2003","JR177","Calanus propinquus copepodite IV",15,0.00099,-3.00436480540245,471.504,4.15429549589753,-52.6272,-39.1152,"mesozooplankton"
"2004","JR177","Calanus propinquus copepodite V",15,0.003362,-2.47340229089655,78.584,4.15429549589753,-52.6272,-39.1152,"mesozooplankton"
"2005","JR177","Calanus propinquus female",15,0.005373,-2.26978315943131,0,4.15429549589753,-52.6272,-39.1152,"mesozooplankton"
"2006","JR177","Calanus propinquus male",15,0.004953,-2.30513167201754,0,4.15429549589753,-52.6272,-39.1152,"mesozooplankton"
"2007","JR177","Calanus simillimus copepodite I",15,4e-05,-4.39794000867204,4950.792,4.15429549589753,-52.6272,-39.1152,"mesozooplankton"
"2008","JR177","Calanus simillimus copepodite II",15,8e-05,-4.09691001300806,5186.544,4.15429549589753,-52.6272,-39.1152,"mesozooplankton"
"2009","JR177","Calanus simillimus copepodite III",15,0.00016,-3.79588001734407,5422.296,4.15429549589753,-52.6272,-39.1152,"mesozooplankton"
"2010","JR177","Calanus simillimus copepodite IV",15,0.000368,-3.43415218132648,2986.192,4.15429549589753,-52.6272,-39.1152,"mesozooplankton"
"2011","JR177","Calanus simillimus copepodite V",15,0.002192,-2.65915945018767,785.84,4.15429549589753,-52.6272,-39.1152,"mesozooplankton"
"2012","JR177","Calanus simillimus female",15,0.002472,-2.60695153358322,0,4.15429549589753,-52.6272,-39.1152,"mesozooplankton"
"2013","JR177","Calanus simillimus male",15,0.002312,-2.63601217025151,78.584,4.15429549589753,-52.6272,-39.1152,"mesozooplankton"
"2014","JR177","Canadacia",15,0.000625,-3.20411998265592,78.584,4.15429549589753,-52.6272,-39.1152,"mesozooplankton"
"2015","JR177","Clausocalanus laticeps",15,0.000188,-3.72584215073632,0,4.15429549589753,-52.6272,-39.1152,"mesozooplankton"
"2016","JR177","Clausocalanus brevipes",15,0.000188,-3.72584215073632,0,4.15429549589753,-52.6272,-39.1152,"mesozooplankton"
"2017","JR177","Clausocalanus copepodites",15,0.000106,-3.97469413473523,0,4.15429549589753,-52.6272,-39.1152,"mesozooplankton"
