"","Taxa","Group","Cruise","Event","Date","Net.number","D.N","Open.time","Close.Time","Open.depth","Close.depth","depth.covered","distance.travelled..km.","volume.filtered.in.m3..assuming.mouth.of.25m2.","X","mass..g.","N","Dry.mass....wet.mass.","mean.Individual.wet.mass..g.","mean.individual.dry.mass..g.","total.wet.mass..g.m.3.","total.dry.mass..g.","total.dry.mass..g.m.3.","total.density..ind.m.3.","total.density..ind.m.2.","Lat","Lon"
"547","Euphausia superba","Euphausiid","JR161",253,"25/11/2006",2,"N","04:32","05:08",154,14,140,4.17,104250,NA,117264,202179.3103,25,0.58,0.145,1.124834532,29316,0.281208633,1.939369883,271.5117837,-53.03058,-40.5179
"548","Protomyctophum tenisoni","Fish","JR161",253,"25/11/2006",2,"N","04:32","05:08",154,14,140,4.17,104250,NA,7,6,27.8,1.166666667,0.324333333,6.71e-05,1.946,1.87e-05,5.76e-05,0.008057554,-53.03058,-40.5179
"549","Protomyctophum bolini","Fish","JR161",253,"25/11/2006",2,"N","04:32","05:08",154,14,140,4.17,104250,NA,2,1,25.4,2,0.508,1.92e-05,0.508,4.87e-06,9.59e-06,0.001342926,-53.03058,-40.5179
"550","Electrona antarctica","Fish","JR161",253,"25/11/2006",2,"N","04:32","05:08",154,14,140,4.17,104250,NA,57,20,30.9,2.85,0.88065,0.000546763,17.613,0.00016895,0.000191847,0.026858513,-53.03058,-40.5179
"551","Gymnoscopelus braueri","Fish","JR161",253,"25/11/2006",2,"N","04:32","05:08",154,14,140,4.17,104250,NA,107,27,34,3.962962963,1.347407407,0.001026379,36.38,0.000348969,0.000258993,0.036258993,-53.03058,-40.5179
"552","Orange jellies","Jelly","JR161",273,"28/11/2006",1,"N","23:43","00:27 (28th)",992.23,697,295.23,4.42,110500,NA,0.5,12,4.5,0.041666667,0.001875,4.52e-06,0.0225,2.04e-07,0.000108597,0.032061176,-49.96331,-37.9627
"553","Sibogita sp.","Jelly","JR161",273,"28/11/2006",1,"N","23:43","00:27 (28th)",992.23,697,295.23,4.42,110500,NA,1,8,4.5,0.125,0.005625,9.05e-06,0.045,4.07e-07,7.24e-05,0.021374118,-49.96331,-37.9627
"554","Salpa thompsoni","Jelly","JR161",273,"28/11/2006",1,"N","23:43","00:27 (28th)",992.23,697,295.23,4.42,110500,NA,4,17,4.71,0.235294118,0.011082353,3.62e-05,0.1884,1.7e-06,0.000153846,0.04542,-49.96331,-37.9627
"555","Euphausia frigida","Euphausiid","JR161",273,"28/11/2006",1,"N","23:43","00:27 (28th)",992.23,697,295.23,4.42,110500,NA,0.5,11,25,0.045454545,0.011363636,4.52e-06,0.125,1.13e-06,9.95e-05,0.029389412,-49.96331,-37.9627
"556","Diphyes sp. 1","Jelly","JR161",273,"28/11/2006",1,"N","23:43","00:27 (28th)",992.23,697,295.23,4.42,110500,NA,1,4,4.56,0.25,0.0114,9.05e-06,0.0456,4.13e-07,3.62e-05,0.010687059,-49.96331,-37.9627
"557","Siphonophore indet.","Jelly","JR161",273,"28/11/2006",1,"N","23:43","00:27 (28th)",992.23,697,295.23,4.42,110500,NA,6,23,4.5,0.260869565,0.01173913,5.43e-05,0.27,2.44e-06,0.000208145,0.061450588,-49.96331,-37.9627
"558","Thysanoessa sp.","Euphausiid","JR161",273,"28/11/2006",1,"N","23:43","00:27 (28th)",992.23,697,295.23,4.42,110500,NA,0.5,6,25,0.083333333,0.020833333,4.52e-06,0.125,1.13e-06,5.43e-05,0.016030588,-49.96331,-37.9627
"559","Euphausia triacantha","Euphausiid","JR161",273,"28/11/2006",1,"N","23:43","00:27 (28th)",992.23,697,295.23,4.42,110500,NA,0.5,5,25,0.1,0.025,4.52e-06,0.125,1.13e-06,4.52e-05,0.013358824,-49.96331,-37.9627
"560","Chaetognaths indet.","Chaet","JR161",273,"28/11/2006",1,"N","23:43","00:27 (28th)",992.23,697,295.23,4.42,110500,NA,19,77,13,0.246753247,0.032077922,0.000171946,2.47,2.24e-05,0.000696833,0.205725882,-49.96331,-37.9627
"561","Cyphocaris richardi","Amphipod","JR161",273,"28/11/2006",1,"N","23:43","00:27 (28th)",992.23,697,295.23,4.42,110500,NA,0.5,2,23.86,0.25,0.05965,4.52e-06,0.1193,1.08e-06,1.81e-05,0.005343529,-49.96331,-37.9627
"562","Themisto gaudichaudii","Amphipod","JR161",273,"28/11/2006",1,"N","23:43","00:27 (28th)",992.23,697,295.23,4.42,110500,NA,0.5,2,23.86,0.25,0.05965,4.52e-06,0.1193,1.08e-06,1.81e-05,0.005343529,-49.96331,-37.9627
"563","Gnathophausia sp.","Dec","JR161",273,"28/11/2006",1,"N","23:43","00:27 (28th)",992.23,697,295.23,4.42,110500,NA,1,4,25,0.25,0.0625,9.05e-06,0.25,2.26e-06,3.62e-05,0.010687059,-49.96331,-37.9627
"564","Sergia sp.","Deca","JR161",273,"28/11/2006",1,"N","23:43","00:27 (28th)",992.23,697,295.23,4.42,110500,NA,1,2,13,0.5,0.065,9.05e-06,0.13,1.18e-06,1.81e-05,0.005343529,-49.96331,-37.9627
"565","Nipple medusae","Jelly","JR161",273,"28/11/2006",1,"N","23:43","00:27 (28th)",992.23,697,295.23,4.42,110500,NA,86,50,4.5,1.72,0.0774,0.000778281,3.87,3.5e-05,0.000452489,0.133588235,-49.96331,-37.9627
"566","Flatworms indet.","worm","JR161",273,"28/11/2006",1,"N","23:43","00:27 (28th)",992.23,697,295.23,4.42,110500,NA,0.5,1,15.49,0.5,0.07745,4.52e-06,0.07745,7.01e-07,9.05e-06,0.002671765,-49.96331,-37.9627
"567","Eusiroides stenopleura","Amphipod","JR161",273,"28/11/2006",1,"N","23:43","00:27 (28th)",992.23,697,295.23,4.42,110500,NA,0.5,1,23.86,0.5,0.1193,4.52e-06,0.1193,1.08e-06,9.05e-06,0.002671765,-49.96331,-37.9627
"568","Parandania boecki","Amphipod","JR161",273,"28/11/2006",1,"N","23:43","00:27 (28th)",992.23,697,295.23,4.42,110500,NA,0.5,1,23.86,0.5,0.1193,4.52e-06,0.1193,1.08e-06,9.05e-06,0.002671765,-49.96331,-37.9627
"569","Primno macropa","Amphipod","JR161",273,"28/11/2006",1,"N","23:43","00:27 (28th)",992.23,697,295.23,4.42,110500,NA,0.5,1,23.86,0.5,0.1193,4.52e-06,0.1193,1.08e-06,9.05e-06,0.002671765,-49.96331,-37.9627
"570","Gennadus sp.","Dec","JR161",273,"28/11/2006",1,"N","23:43","00:27 (28th)",992.23,697,295.23,4.42,110500,NA,105,85,13,1.235294118,0.160588235,0.000950226,13.65,0.000123529,0.000769231,0.2271,-49.96331,-37.9627
"571","Spongiobranchia sp.","Pteropod","JR161",273,"28/11/2006",1,"N","23:43","00:27 (28th)",992.23,697,295.23,4.42,110500,NA,0.5,1,33,0.5,0.165,4.52e-06,0.165,1.49e-06,9.05e-06,0.002671765,-49.96331,-37.9627
"572","Cyclothone sp.","Fish","JR161",273,"28/11/2006",1,"N","23:43","00:27 (28th)",992.23,697,295.23,4.42,110500,NA,11,22,33.05,0.5,0.16525,9.95e-05,3.6355,3.29e-05,0.000199095,0.058778824,-49.96331,-37.9627
"573","Medusae (red)","Jelly","JR161",273,"28/11/2006",1,"N","23:43","00:27 (28th)",992.23,697,295.23,4.42,110500,NA,150,40,4.5,3.75,0.16875,0.001357466,6.75,6.11e-05,0.000361991,0.106870588,-49.96331,-37.9627
"574","Gonatus antarcticus","Squid","JR161",273,"28/11/2006",1,"N","23:43","00:27 (28th)",992.23,697,295.23,4.42,110500,NA,1,1,18.16,1,0.1816,9.05e-06,0.1816,1.64e-06,9.05e-06,0.002671765,-49.96331,-37.9627
"575","Gigantocypris sp.","Ostracod","JR161",273,"28/11/2006",1,"N","23:43","00:27 (28th)",992.23,697,295.23,4.42,110500,NA,9,8,24,1.125,0.27,8.14e-05,2.16,1.95e-05,7.24e-05,0.021374118,-49.96331,-37.9627
"576","Krefftichthys anderssoni","Fish","JR161",273,"28/11/2006",1,"N","23:43","00:27 (28th)",992.23,697,295.23,4.42,110500,NA,15,14,26.7,1.071428571,0.286071429,0.000135747,4.005,3.62e-05,0.000126697,0.037404706,-49.96331,-37.9627
"577","Protomyctophum bolini","Fish","JR161",273,"28/11/2006",1,"N","23:43","00:27 (28th)",992.23,697,295.23,4.42,110500,NA,2,1,25.4,2,0.508,1.81e-05,0.508,4.6e-06,9.05e-06,0.002671765,-49.96331,-37.9627
"578","Lampanyctus sp.","Fish","JR161",273,"28/11/2006",1,"N","23:43","00:27 (28th)",992.23,697,295.23,4.42,110500,NA,2,1,26.7,2,0.534,1.81e-05,0.534,4.83e-06,9.05e-06,0.002671765,-49.96331,-37.9627
"579","Cynomacrurus piriei","Fish","JR161",273,"28/11/2006",1,"N","23:43","00:27 (28th)",992.23,697,295.23,4.42,110500,NA,7,2,26.7,3.5,0.9345,6.33e-05,1.869,1.69e-05,1.81e-05,0.005343529,-49.96331,-37.9627
"580","Atolla sp.","Jelly","JR161",273,"28/11/2006",1,"N","23:43","00:27 (28th)",992.23,697,295.23,4.42,110500,NA,269,14,4.92,19.21428571,0.945342857,0.002434389,13.2348,0.000119772,0.000126697,0.037404706,-49.96331,-37.9627
"581","Bathylagus sp.","Fish","JR161",273,"28/11/2006",1,"N","23:43","00:27 (28th)",992.23,697,295.23,4.42,110500,NA,44,6,13.53333333,7.333333333,0.992444444,0.00039819,5.954666667,5.39e-05,5.43e-05,0.016030588,-49.96331,-37.9627
"582","Acanthephyra sp.","Deca","JR161",273,"28/11/2006",1,"N","23:43","00:27 (28th)",992.23,697,295.23,4.42,110500,NA,31,3,13,10.33333333,1.343333333,0.000280543,4.03,3.65e-05,2.71e-05,0.008015294,-49.96331,-37.9627
"583","Bathyteuthis abyssicola","Squid","JR161",273,"28/11/2006",1,"N","23:43","00:27 (28th)",992.23,697,295.23,4.42,110500,NA,19,2,14.79,9.5,1.40505,0.000171946,2.8101,2.54e-05,1.81e-05,0.005343529,-49.96331,-37.9627
"584","Medusae (clear)","Jelly","JR161",273,"28/11/2006",1,"N","23:43","00:27 (28th)",992.23,697,295.23,4.42,110500,NA,272,8,4.5,34,1.53,0.002461538,12.24,0.000110769,7.24e-05,0.021374118,-49.96331,-37.9627
"585","Poromitra crassiceps","Fish","JR161",273,"28/11/2006",1,"N","23:43","00:27 (28th)",992.23,697,295.23,4.42,110500,NA,13,1,26.7,13,3.471,0.000117647,3.471,3.14e-05,9.05e-06,0.002671765,-49.96331,-37.9627
"586","Lampanyctus achirus","Fish","JR161",273,"28/11/2006",1,"N","23:43","00:27 (28th)",992.23,697,295.23,4.42,110500,NA,74,5,26.7,14.8,3.9516,0.000669683,19.758,0.000178805,4.52e-05,0.013358824,-49.96331,-37.9627
"587","Periphylla periphylla","Jelly","JR161",273,"28/11/2006",1,"N","23:43","00:27 (28th)",992.23,697,295.23,4.42,110500,NA,392,4,4.5,98,4.41,0.003547511,17.64,0.000159638,3.62e-05,0.010687059,-49.96331,-37.9627
"588","Primno macropa","Amphipod","JR161",273,"28/11/2006",2,"N","00:28","01:15",699.81,400.6,299.21,5.4,135000,NA,0.5,14,23.86,0.035714286,0.008521429,3.7e-06,0.1193,8.84e-07,0.000103704,0.031029185,-49.96331,-37.9627
"589","Sibogita sp.","Jelly","JR161",273,"28/11/2006",2,"N","00:28","01:15",699.81,400.6,299.21,5.4,135000,NA,0.5,1,4.5,0.5,0.0225,3.7e-06,0.0225,1.67e-07,7.41e-06,0.00221637,-49.96331,-37.9627
"590","Chaetognaths indet.","Chaet","JR161",273,"28/11/2006",2,"N","00:28","01:15",699.81,400.6,299.21,5.4,135000,NA,18,90,13,0.2,0.026,0.000133333,2.34,1.73e-05,0.000666667,0.199473333,-49.96331,-37.9627
"591","Diphyes sp. 1","Jelly","JR161",273,"28/11/2006",2,"N","00:28","01:15",699.81,400.6,299.21,5.4,135000,NA,3,4,4.56,0.75,0.0342,2.22e-05,0.1368,1.01e-06,2.96e-05,0.008865481,-49.96331,-37.9627
"592","Spongiobranchia sp.","Pteropod","JR161",273,"28/11/2006",2,"N","00:28","01:15",699.81,400.6,299.21,5.4,135000,NA,0.5,3,33,0.166666667,0.055,3.7e-06,0.165,1.22e-06,2.22e-05,0.006649111,-49.96331,-37.9627
"593","Cyphocaris richardi","Amphipod","JR161",273,"28/11/2006",2,"N","00:28","01:15",699.81,400.6,299.21,5.4,135000,NA,4,17,23.86,0.235294118,0.056141176,2.96e-05,0.9544,7.07e-06,0.000125926,0.037678296,-49.96331,-37.9627
"594","Parandania boecki","Amphipod","JR161",273,"28/11/2006",2,"N","00:28","01:15",699.81,400.6,299.21,5.4,135000,NA,0.5,2,23.86,0.25,0.05965,3.7e-06,0.1193,8.84e-07,1.48e-05,0.004432741,-49.96331,-37.9627
"595","Sergestid sp.","Deca","JR161",273,"28/11/2006",2,"N","00:28","01:15",699.81,400.6,299.21,5.4,135000,NA,0.5,1,13,0.5,0.065,3.7e-06,0.065,4.81e-07,7.41e-06,0.00221637,-49.96331,-37.9627
"596","Nipple medusae","Jelly","JR161",273,"28/11/2006",2,"N","00:28","01:15",699.81,400.6,299.21,5.4,135000,NA,14,9,4.5,1.555555556,0.07,0.000103704,0.63,4.67e-06,6.67e-05,0.019947333,-49.96331,-37.9627
"597","Cyclothone sp.","Fish","JR161",273,"28/11/2006",2,"N","00:28","01:15",699.81,400.6,299.21,5.4,135000,NA,12,54,33.05,0.222222222,0.073444444,8.89e-05,3.966,2.94e-05,4e-04,0.119684,-49.96331,-37.9627
"598","Gennadus sp.","Dec","JR161",273,"28/11/2006",2,"N","00:28","01:15",699.81,400.6,299.21,5.4,135000,NA,25,28,13,0.892857143,0.116071429,0.000185185,3.25,2.41e-05,0.000207407,0.06205837,-49.96331,-37.9627
"599","Eusiroides stenopleura","Amphipod","JR161",273,"28/11/2006",2,"N","00:28","01:15",699.81,400.6,299.21,5.4,135000,NA,0.5,1,23.86,0.5,0.1193,3.7e-06,0.1193,8.84e-07,7.41e-06,0.00221637,-49.96331,-37.9627
"600","Sergia sp.","Deca","JR161",273,"28/11/2006",2,"N","00:28","01:15",699.81,400.6,299.21,5.4,135000,NA,4,4,13,1,0.13,2.96e-05,0.52,3.85e-06,2.96e-05,0.008865481,-49.96331,-37.9627
"601","Protomyctophum tenisoni","Fish","JR161",273,"28/11/2006",2,"N","00:28","01:15",699.81,400.6,299.21,5.4,135000,NA,0.5,1,27.8,0.5,0.139,3.7e-06,0.139,1.03e-06,7.41e-06,0.00221637,-49.96331,-37.9627
"602","Gymnoscopelus braueri","Fish","JR161",273,"28/11/2006",2,"N","00:28","01:15",699.81,400.6,299.21,5.4,135000,NA,0.5,1,34,0.5,0.17,3.7e-06,0.17,1.26e-06,7.41e-06,0.00221637,-49.96331,-37.9627
"603","Medusae (clear, flat)","Jelly","JR161",273,"28/11/2006",2,"N","00:28","01:15",699.81,400.6,299.21,5.4,135000,NA,16,3,4.5,5.333333333,0.24,0.000118519,0.72,5.33e-06,2.22e-05,0.006649111,-49.96331,-37.9627
"604","Atolla sp.","Jelly","JR161",273,"28/11/2006",2,"N","00:28","01:15",699.81,400.6,299.21,5.4,135000,NA,70,14,4.92,5,0.246,0.000518519,3.444,2.55e-05,0.000103704,0.031029185,-49.96331,-37.9627
"605","Protomyctophum bolini","Fish","JR161",273,"28/11/2006",2,"N","00:28","01:15",699.81,400.6,299.21,5.4,135000,NA,1,1,25.4,1,0.254,7.41e-06,0.254,1.88e-06,7.41e-06,0.00221637,-49.96331,-37.9627
"606","Gigantocypris sp.","Ostracod","JR161",273,"28/11/2006",2,"N","00:28","01:15",699.81,400.6,299.21,5.4,135000,NA,14,13,24,1.076923077,0.258461538,0.000103704,3.36,2.49e-05,9.63e-05,0.028812815,-49.96331,-37.9627
"607","Protomyctophum parallelum","Fish","JR161",273,"28/11/2006",2,"N","00:28","01:15",699.81,400.6,299.21,5.4,135000,NA,9,9,26.6,1,0.266,6.67e-05,2.394,1.77e-05,6.67e-05,0.019947333,-49.96331,-37.9627
"608","Cynomacrurus piriei","Fish","JR161",273,"28/11/2006",2,"N","00:28","01:15",699.81,400.6,299.21,5.4,135000,NA,1,1,26.7,1,0.267,7.41e-06,0.267,1.98e-06,7.41e-06,0.00221637,-49.96331,-37.9627
"609","Periphylla periphylla","Jelly","JR161",273,"28/11/2006",2,"N","00:28","01:15",699.81,400.6,299.21,5.4,135000,NA,12,2,4.5,6,0.27,8.89e-05,0.54,4e-06,1.48e-05,0.004432741,-49.96331,-37.9627
"610","Medusae (clear, bell)","Jelly","JR161",273,"28/11/2006",2,"N","00:28","01:15",699.81,400.6,299.21,5.4,135000,NA,13,2,4.5,6.5,0.2925,9.63e-05,0.585,4.33e-06,1.48e-05,0.004432741,-49.96331,-37.9627
"611","Krefftichthys anderssoni","Fish","JR161",273,"28/11/2006",2,"N","00:28","01:15",699.81,400.6,299.21,5.4,135000,NA,6,5,26.7,1.2,0.3204,4.44e-05,1.602,1.19e-05,3.7e-05,0.011081852,-49.96331,-37.9627
"612","Acanthephyra sp.","Deca","JR161",273,"28/11/2006",2,"N","00:28","01:15",699.81,400.6,299.21,5.4,135000,NA,26,4,13,6.5,0.845,0.000192593,3.38,2.5e-05,2.96e-05,0.008865481,-49.96331,-37.9627
"613","Poromitra crassiceps","Fish","JR161",273,"28/11/2006",2,"N","00:28","01:15",699.81,400.6,299.21,5.4,135000,NA,18,2,26.7,9,2.403,0.000133333,4.806,3.56e-05,1.48e-05,0.004432741,-49.96331,-37.9627
"614","Sio nordenskjoldii","Fish","JR161",273,"28/11/2006",2,"N","00:28","01:15",699.81,400.6,299.21,5.4,135000,NA,9,1,26.7,9,2.403,6.67e-05,2.403,1.78e-05,7.41e-06,0.00221637,-49.96331,-37.9627
"615","Bathylagus sp.","Fish","JR161",273,"28/11/2006",2,"N","00:28","01:15",699.81,400.6,299.21,5.4,135000,NA,161,7,13.53333333,23,3.112666667,0.001192593,21.78866667,0.000161398,5.19e-05,0.015514593,-49.96331,-37.9627
"616","Lampanyctus achirus","Fish","JR161",273,"28/11/2006",2,"N","00:28","01:15",699.81,400.6,299.21,5.4,135000,NA,23,1,26.7,23,6.141,0.00017037,6.141,4.55e-05,7.41e-06,0.00221637,-49.96331,-37.9627
"617","Borostomias antarcticus","Fish","JR161",273,"28/11/2006",2,"N","00:28","01:15",699.81,400.6,299.21,5.4,135000,NA,27,1,26.7,27,7.209,2e-04,7.209,5.34e-05,7.41e-06,0.00221637,-49.96331,-37.9627
"618","Themisto gaudichaudii","Amphipod","JR161",275,"28/11/2006",1,"N","03:21","04:01",400,199,201,4.19,104750,NA,0.5,11,23.86,0.045454545,0.010845455,4.77e-06,0.1193,1.14e-06,0.000105012,0.021107399,-50.10324,-38.1295
"619","Thysanoessa sp.","Euphausiid","JR161",275,"28/11/2006",1,"N","03:21","04:01",400,199,201,4.19,104750,NA,3,49,25,0.06122449,0.015306122,2.86e-05,0.75,7.16e-06,0.00046778,0.094023866,-50.10324,-38.1295
"620","Chaetognaths indet.","Chaet","JR161",275,"28/11/2006",1,"N","03:21","04:01",400,199,201,4.19,104750,NA,1,8,13,0.125,0.01625,9.55e-06,0.13,1.24e-06,7.64e-05,0.015350835,-50.10324,-38.1295
"621","Euphausia frigida","Euphausiid","JR161",275,"28/11/2006",1,"N","03:21","04:01",400,199,201,4.19,104750,NA,1,7,25,0.142857143,0.035714286,9.55e-06,0.25,2.39e-06,6.68e-05,0.013431981,-50.10324,-38.1295
"622","Spongiobranchia sp.","Pteropod","JR161",275,"28/11/2006",1,"N","03:21","04:01",400,199,201,4.19,104750,NA,0.5,3,33,0.166666667,0.055,4.77e-06,0.165,1.58e-06,2.86e-05,0.005756563,-50.10324,-38.1295
"623","Cyphocaris richardi","Amphipod","JR161",275,"28/11/2006",1,"N","03:21","04:01",400,199,201,4.19,104750,NA,0.5,2,23.86,0.25,0.05965,4.77e-06,0.1193,1.14e-06,1.91e-05,0.003837709,-50.10324,-38.1295
"624","Sibogita sp.","Jelly","JR161",275,"28/11/2006",1,"N","03:21","04:01",400,199,201,4.19,104750,NA,21,15,4.5,1.4,0.063,0.000200477,0.945,9.02e-06,0.000143198,0.028782816,-50.10324,-38.1295
"625","Salpa thompsoni","Jelly","JR161",275,"28/11/2006",1,"N","03:21","04:01",400,199,201,4.19,104750,NA,75,47,4.71,1.595744681,0.075159574,0.00071599,3.5325,3.37e-05,0.000448687,0.090186158,-50.10324,-38.1295
"626","Sergia sp.","Deca","JR161",275,"28/11/2006",1,"N","03:21","04:01",400,199,201,4.19,104750,NA,5,6,13,0.833333333,0.108333333,4.77e-05,0.65,6.21e-06,5.73e-05,0.011513126,-50.10324,-38.1295
"627","Euphausia triacantha","Euphausiid","JR161",275,"28/11/2006",1,"N","03:21","04:01",400,199,201,4.19,104750,NA,16,34,25,0.470588235,0.117647059,0.000152745,4,3.82e-05,0.000324582,0.06524105,-50.10324,-38.1295
"628","Lanceolidae indet.","Amphipod","JR161",275,"28/11/2006",1,"N","03:21","04:01",400,199,201,4.19,104750,NA,0.5,1,23.86,0.5,0.1193,4.77e-06,0.1193,1.14e-06,9.55e-06,0.001918854,-50.10324,-38.1295
"629","Euphausia superba","Euphausiid","JR161",275,"28/11/2006",1,"N","03:21","04:01",400,199,201,4.19,104750,NA,1,2,25,0.5,0.125,9.55e-06,0.25,2.39e-06,1.91e-05,0.003837709,-50.10324,-38.1295
"630","Parandania boecki","Amphipod","JR161",275,"28/11/2006",1,"N","03:21","04:01",400,199,201,4.19,104750,NA,6,10,23.86,0.6,0.14316,5.73e-05,1.4316,1.37e-05,9.55e-05,0.019188544,-50.10324,-38.1295
"631","Calycopsis borgrevichi","Jelly","JR161",275,"28/11/2006",1,"N","03:21","04:01",400,199,201,4.19,104750,NA,25,8,4.66,3.125,0.145625,0.000238663,1.165,1.11e-05,7.64e-05,0.015350835,-50.10324,-38.1295
"632","Protomyctophum bolini","Fish","JR161",275,"28/11/2006",1,"N","03:21","04:01",400,199,201,4.19,104750,NA,88,54,25.4,1.62962963,0.413925926,0.000840095,22.352,0.000213384,0.000515513,0.103618138,-50.10324,-38.1295
"633","Medusae (flat, transparent)","Jelly","JR161",275,"28/11/2006",1,"N","03:21","04:01",400,199,201,4.19,104750,NA,51,5,4.5,10.2,0.459,0.000486874,2.295,2.19e-05,4.77e-05,0.009594272,-50.10324,-38.1295
"634","Krefftichthys anderssoni","Fish","JR161",275,"28/11/2006",1,"N","03:21","04:01",400,199,201,4.19,104750,NA,43,24,26.7,1.791666667,0.478375,0.000410501,11.481,0.000109604,0.000229117,0.046052506,-50.10324,-38.1295
"635","Atolla sp.","Jelly","JR161",275,"28/11/2006",1,"N","03:21","04:01",400,199,201,4.19,104750,NA,32,1,4.92,32,1.5744,0.000305489,1.5744,1.5e-05,9.55e-06,0.001918854,-50.10324,-38.1295
"636","Electrona carlsbergi","Fish","JR161",275,"28/11/2006",1,"N","03:21","04:01",400,199,201,4.19,104750,NA,11,2,30.9,5.5,1.6995,0.000105012,3.399,3.24e-05,1.91e-05,0.003837709,-50.10324,-38.1295
"637","Gymnoscopelus braueri","Fish","JR161",275,"28/11/2006",1,"N","03:21","04:01",400,199,201,4.19,104750,NA,144,14,34,10.28571429,3.497142857,0.001374702,48.96,0.000467399,0.000133652,0.026863962,-50.10324,-38.1295
"638","Bathylagus sp.","Fish","JR161",275,"28/11/2006",1,"N","03:21","04:01",400,199,201,4.19,104750,NA,145,4,13.53333333,36.25,4.905833333,0.001384248,19.62333333,0.000187335,3.82e-05,0.007675418,-50.10324,-38.1295
"639","Periphylla periphylla","Jelly","JR161",275,"28/11/2006",1,"N","03:21","04:01",400,199,201,4.19,104750,NA,137,1,4.5,137,6.165,0.001307876,6.165,5.89e-05,9.55e-06,0.001918854,-50.10324,-38.1295
"640","Thysanoessa sp.","Euphausiid","JR161",275,"28/11/2006",2,"N","04:01","04:41",201,17,184,3.83,95750,NA,0.5,38,25,0.013157895,0.003289474,5.22e-06,0.125,1.31e-06,0.000396867,0.073023499,-50.10324,-38.1295
"641","Euphausia vallentini","Euphausiid","JR161",275,"28/11/2006",2,"N","04:01","04:41",201,17,184,3.83,95750,NA,0.5,12,25,0.041666667,0.010416667,5.22e-06,0.125,1.31e-06,0.000125326,0.023060052,-50.10324,-38.1295
"642","Euphausia frigida","Euphausiid","JR161",275,"28/11/2006",2,"N","04:01","04:41",201,17,184,3.83,95750,NA,0.5,11,25,0.045454545,0.011363636,5.22e-06,0.125,1.31e-06,0.000114883,0.021138381,-50.10324,-38.1295
"643","Spongiobranchia sp.","Pteropod","JR161",275,"28/11/2006",2,"N","04:01","04:41",201,17,184,3.83,95750,NA,0.5,10,33,0.05,0.0165,5.22e-06,0.165,1.72e-06,0.000104439,0.01921671,-50.10324,-38.1295
"644","Chaetognaths indet.","Chaet","JR161",275,"28/11/2006",2,"N","04:01","04:41",201,17,184,3.83,95750,NA,0.5,3,13,0.166666667,0.021666667,5.22e-06,0.065,6.79e-07,3.13e-05,0.005765013,-50.10324,-38.1295
"645","Calycopsis borgrevichi","Jelly","JR161",275,"28/11/2006",2,"N","04:01","04:41",201,17,184,3.83,95750,NA,0.5,1,4.66,0.5,0.0233,5.22e-06,0.0233,2.43e-07,1.04e-05,0.001921671,-50.10324,-38.1295
"646","Euphausia triacantha","Euphausiid","JR161",275,"28/11/2006",2,"N","04:01","04:41",201,17,184,3.83,95750,NA,64,391,25,0.163682864,0.040920716,0.000668407,16,0.000167102,0.004083551,0.751373368,-50.10324,-38.1295
"647","Salpa thompsoni","Jelly","JR161",275,"28/11/2006",2,"N","04:01","04:41",201,17,184,3.83,95750,NA,261,250,4.71,1.044,0.0491724,0.002725849,12.2931,0.000128387,0.002610966,0.480417755,-50.10324,-38.1295
"648","Sergia sp.","Deca","JR161",275,"28/11/2006",2,"N","04:01","04:41",201,17,184,3.83,95750,NA,0.5,1,13,0.5,0.065,5.22e-06,0.065,6.79e-07,1.04e-05,0.001921671,-50.10324,-38.1295
"649","Parandania boecki","Amphipod","JR161",275,"28/11/2006",2,"N","04:01","04:41",201,17,184,3.83,95750,NA,6,22,23.86,0.272727273,0.065072727,6.27e-05,1.4316,1.5e-05,0.000229765,0.042276762,-50.10324,-38.1295
"650","Themisto gaudichaudii","Amphipod","JR161",275,"28/11/2006",2,"N","04:01","04:41",201,17,184,3.83,95750,NA,9,31,23.86,0.290322581,0.069270968,9.4e-05,2.1474,2.24e-05,0.00032376,0.059571802,-50.10324,-38.1295
"651","Phronima sedentaria","Amphipod","JR161",275,"28/11/2006",2,"N","04:01","04:41",201,17,184,3.83,95750,NA,0.5,1,23.86,0.5,0.1193,5.22e-06,0.1193,1.25e-06,1.04e-05,0.001921671,-50.10324,-38.1295
"652","Primno macropa","Amphipod","JR161",275,"28/11/2006",2,"N","04:01","04:41",201,17,184,3.83,95750,NA,0.5,1,23.86,0.5,0.1193,5.22e-06,0.1193,1.25e-06,1.04e-05,0.001921671,-50.10324,-38.1295
"653","Krefftichthys anderssoni","Fish","JR161",275,"28/11/2006",2,"N","04:01","04:41",201,17,184,3.83,95750,NA,0.5,1,26.7,0.5,0.1335,5.22e-06,0.1335,1.39e-06,1.04e-05,0.001921671,-50.10324,-38.1295
"654","Euphausia superba","Euphausiid","JR161",275,"28/11/2006",2,"N","04:01","04:41",201,17,184,3.83,95750,NA,3,5,25,0.6,0.15,3.13e-05,0.75,7.83e-06,5.22e-05,0.009608355,-50.10324,-38.1295
"655","Bathylagus sp.","Fish","JR161",275,"28/11/2006",2,"N","04:01","04:41",201,17,184,3.83,95750,NA,10,4,13.53333333,2.5,0.338333333,0.000104439,1.353333333,1.41e-05,4.18e-05,0.007686684,-50.10324,-38.1295
