"","Taxa","Group","Cruise","Event","Date","Net.number","D.N","Open.time","Close.Time","Open.depth","Close.depth","depth.covered","distance.travelled..km.","volume.filtered.in.m3..assuming.mouth.of.25m2.","X","mass..g.","N","Dry.mass....wet.mass.","mean.Individual.wet.mass..g.","mean.individual.dry.mass..g.","total.wet.mass..g.m.3.","total.dry.mass..g.","total.dry.mass..g.m.3.","total.density..ind.m.3.","total.density..ind.m.2.","Lat","Lon"
"448","Euphausia sp.","Euphausiid","JR200",142,"30/03/2009",2,"N","05:46","06:31",700.7,400.1,300.6,2.91,72750,NA,0.5,2,25,0.25,0.0625,6.87e-06,0.125,1.72e-06,2.75e-05,0.008263918,-55.27576,-41.3322
"449","Cyclothone sp.","Fish","JR200",142,"30/03/2009",2,"N","05:46","06:31",700.7,400.1,300.6,2.91,72750,NA,4,20,33.05,0.2,0.0661,5.5e-05,1.322,1.82e-05,0.000274914,0.082639175,-55.27576,-41.3322
"450","Cyphocaris richardi","Amphipod","JR200",142,"30/03/2009",2,"N","05:46","06:31",700.7,400.1,300.6,2.91,72750,NA,6,20,23.86,0.3,0.07158,8.25e-05,1.4316,1.97e-05,0.000274914,0.082639175,-55.27576,-41.3322
"451","Krefftichthys anderssoni","Fish","JR200",142,"30/03/2009",2,"N","05:46","06:31",700.7,400.1,300.6,2.91,72750,NA,3,11,26.7,0.272727273,0.072818182,4.12e-05,0.801,1.1e-05,0.000151203,0.045451546,-55.27576,-41.3322
"452","Euchaeta sp.","copepod","JR200",142,"30/03/2009",2,"N","05:46","06:31",700.7,400.1,300.6,2.91,72750,NA,0.5,1,16,0.5,0.08,6.87e-06,0.08,1.1e-06,1.37e-05,0.004131959,-55.27576,-41.3322
"453","Notolepis sp. (larvae)","Fish","JR200",142,"30/03/2009",2,"N","05:46","06:31",700.7,400.1,300.6,2.91,72750,NA,0.5,1,19.2,0.5,0.096,6.87e-06,0.096,1.32e-06,1.37e-05,0.004131959,-55.27576,-41.3322
"454","Cyllopus magellanicus","Amphipod","JR200",142,"30/03/2009",2,"N","05:46","06:31",700.7,400.1,300.6,2.91,72750,NA,0.5,1,23.86,0.5,0.1193,6.87e-06,0.1193,1.64e-06,1.37e-05,0.004131959,-55.27576,-41.3322
"455","Euphausia frigida","Euphausiid","JR200",142,"30/03/2009",2,"N","05:46","06:31",700.7,400.1,300.6,2.91,72750,NA,0.5,1,25,0.5,0.125,6.87e-06,0.125,1.72e-06,1.37e-05,0.004131959,-55.27576,-41.3322
"456","Decapoda sp.","Deca","JR200",142,"30/03/2009",2,"N","05:46","06:31",700.7,400.1,300.6,2.91,72750,NA,1,1,13,1,0.13,1.37e-05,0.13,1.79e-06,1.37e-05,0.004131959,-55.27576,-41.3322
"457","Parandania boecki","Amphipod","JR200",142,"30/03/2009",2,"N","05:46","06:31",700.7,400.1,300.6,2.91,72750,NA,5,9,23.86,0.555555556,0.132555556,6.87e-05,1.193,1.64e-05,0.000123711,0.037187629,-55.27576,-41.3322
"458","Calycopsis borgrevichi","Jelly","JR200",142,"30/03/2009",2,"N","05:46","06:31",700.7,400.1,300.6,2.91,72750,NA,18,6,4.66,3,0.1398,0.000247423,0.8388,1.15e-05,8.25e-05,0.024791753,-55.27576,-41.3322
"459","Periphylla periphylla","Jelly","JR200",142,"30/03/2009",2,"N","05:46","06:31",700.7,400.1,300.6,2.91,72750,NA,23,6,4.5,3.833333333,0.1725,0.000316151,1.035,1.42e-05,8.25e-05,0.024791753,-55.27576,-41.3322
"460","Clear jellyfish (brown fringe) unknown ","Jelly","JR200",142,"30/03/2009",2,"N","05:46","06:31",700.7,400.1,300.6,2.91,72750,NA,4,1,4.5,4,0.18,5.5e-05,0.18,2.47e-06,1.37e-05,0.004131959,-55.27576,-41.3322
"461","Cystisoma sp.","Amphipod","JR200",142,"30/03/2009",2,"N","05:46","06:31",700.7,400.1,300.6,2.91,72750,NA,1,1,23.86,1,0.2386,1.37e-05,0.2386,3.28e-06,1.37e-05,0.004131959,-55.27576,-41.3322
"462","Euphausia superba","Euphausiid","JR200",142,"30/03/2009",2,"N","05:46","06:31",700.7,400.1,300.6,2.91,72750,NA,1,1,25,1,0.25,1.37e-05,0.25,3.44e-06,1.37e-05,0.004131959,-55.27576,-41.3322
"463","Neognathophausia gigas","Dec","JR200",142,"30/03/2009",2,"N","05:46","06:31",700.7,400.1,300.6,2.91,72750,NA,1,1,25,1,0.25,1.37e-05,0.25,3.44e-06,1.37e-05,0.004131959,-55.27576,-41.3322
"464","Gigantocypris muelleri","Ostracod","JR200",142,"30/03/2009",2,"N","05:46","06:31",700.7,400.1,300.6,2.91,72750,NA,23,19,24,1.210526316,0.290526316,0.000316151,5.52,7.59e-05,0.000261168,0.078507216,-55.27576,-41.3322
"465","Hydromedusa (unknown)","Jelly","JR200",142,"30/03/2009",2,"N","05:46","06:31",700.7,400.1,300.6,2.91,72750,NA,8,1,4.5,8,0.36,0.000109966,0.36,4.95e-06,1.37e-05,0.004131959,-55.27576,-41.3322
"466","Slosarczykovia circumantarctica","Squid","JR200",142,"30/03/2009",2,"N","05:46","06:31",700.7,400.1,300.6,2.91,72750,NA,5,2,14.79,2.5,0.36975,6.87e-05,0.7395,1.02e-05,2.75e-05,0.008263918,-55.27576,-41.3322
"467","Atolla wyvillei","Jelly","JR200",142,"30/03/2009",2,"N","05:46","06:31",700.7,400.1,300.6,2.91,72750,NA,32,3,4.92,10.66666667,0.5248,0.000439863,1.5744,2.16e-05,4.12e-05,0.012395876,-55.27576,-41.3322
"468","Electrona antarctica","Fish","JR200",142,"30/03/2009",2,"N","05:46","06:31",700.7,400.1,300.6,2.91,72750,NA,4,2,30.9,2,0.618,5.5e-05,1.236,1.7e-05,2.75e-05,0.008263918,-55.27576,-41.3322
"469","Pasiphae sp.","Deca","JR200",142,"30/03/2009",2,"N","05:46","06:31",700.7,400.1,300.6,2.91,72750,NA,5,1,13,5,0.65,6.87e-05,0.65,8.93e-06,1.37e-05,0.004131959,-55.27576,-41.3322
"470","Bathyteuthis abyssicola","Squid","JR200",142,"30/03/2009",2,"N","05:46","06:31",700.7,400.1,300.6,2.91,72750,NA,10,2,14.79,5,0.7395,0.000137457,1.479,2.03e-05,2.75e-05,0.008263918,-55.27576,-41.3322
"471","Acanthephyra sp.","Deca","JR200",142,"30/03/2009",2,"N","05:46","06:31",700.7,400.1,300.6,2.91,72750,NA,57,8,13,7.125,0.92625,0.000783505,7.41,0.000101856,0.000109966,0.03305567,-55.27576,-41.3322
"472","Nansenia antarctica","Fish","JR200",142,"30/03/2009",2,"N","05:46","06:31",700.7,400.1,300.6,2.91,72750,NA,4,1,26.7,4,1.068,5.5e-05,1.068,1.47e-05,1.37e-05,0.004131959,-55.27576,-41.3322
"473","Bathylagus sp.","Fish","JR200",142,"30/03/2009",2,"N","05:46","06:31",700.7,400.1,300.6,2.91,72750,NA,28,3,13.53333333,9.333333333,1.263111111,0.00038488,3.789333333,5.21e-05,4.12e-05,0.012395876,-55.27576,-41.3322
"474","Protomyctophum choriodon","Fish","JR200",142,"30/03/2009",2,"N","05:46","06:31",700.7,400.1,300.6,2.91,72750,NA,6,1,26.6,6,1.596,8.25e-05,1.596,2.19e-05,1.37e-05,0.004131959,-55.27576,-41.3322
"475","c.f. Periphyllidae","Jelly","JR200",142,"30/03/2009",2,"N","05:46","06:31",700.7,400.1,300.6,2.91,72750,NA,64,1,4.5,64,2.88,0.000879725,2.88,3.96e-05,1.37e-05,0.004131959,-55.27576,-41.3322
"476","Gymnoscopelus braueri","Fish","JR200",142,"30/03/2009",2,"N","05:46","06:31",700.7,400.1,300.6,2.91,72750,NA,12,1,34,12,4.08,0.000164948,4.08,5.61e-05,1.37e-05,0.004131959,-55.27576,-41.3322
"477","Lampanyctus achirus","Fish","JR200",142,"30/03/2009",2,"N","05:46","06:31",700.7,400.1,300.6,2.91,72750,NA,90,5,26.7,18,4.806,0.001237113,24.03,0.000330309,6.87e-05,0.020659794,-55.27576,-41.3322
"478","Nemichthyidae sp.","Fish","JR200",142,"30/03/2009",2,"N","05:46","06:31",700.7,400.1,300.6,2.91,72750,NA,26,1,26.7,26,6.942,0.000357388,6.942,9.54e-05,1.37e-05,0.004131959,-55.27576,-41.3322
"479","Borostomias antarcticus","Fish","JR200",142,"30/03/2009",2,"N","05:46","06:31",700.7,400.1,300.6,2.91,72750,NA,49,1,26.7,49,13.083,0.00067354,13.083,0.000179835,1.37e-05,0.004131959,-55.27576,-41.3322
"480","Pareuchaeta sp.","copepod","JR200",184,"04/04/2009",1,"N","04:42","05:25",400,200,200,9.22,230500,NA,1,29,16,0.034482759,0.005517241,4.34e-06,0.16,6.94e-07,0.000125813,0.02516269,-52.80751,-40.0576
"481","Sagitta sp.","Chaet","JR200",184,"04/04/2009",1,"N","04:42","05:25",400,200,200,9.22,230500,NA,2,19,13,0.105263158,0.013684211,8.68e-06,0.26,1.13e-06,8.24e-05,0.0164859,-52.80751,-40.0576
"482","Euphausia frigida","Euphausiid","JR200",184,"04/04/2009",1,"N","04:42","05:25",400,200,200,9.22,230500,NA,4,67,25,0.059701493,0.014925373,1.74e-05,1,4.34e-06,0.000290672,0.05813449,-52.80751,-40.0576
"483","Euphausia vallentini","Euphausiid","JR200",184,"04/04/2009",1,"N","04:42","05:25",400,200,200,9.22,230500,NA,3,46,25,0.065217391,0.016304348,1.3e-05,0.75,3.25e-06,0.000199566,0.039913232,-52.80751,-40.0576
"484","Jellyfish (unknown)","Jelly","JR200",184,"04/04/2009",1,"N","04:42","05:25",400,200,200,9.22,230500,NA,0.5,1,4.5,0.5,0.0225,2.17e-06,0.0225,9.76e-08,4.34e-06,0.000867679,-52.80751,-40.0576
"485","Diphyes sp.2","Jelly","JR200",184,"04/04/2009",1,"N","04:42","05:25",400,200,200,9.22,230500,NA,0.5,1,4.56,0.5,0.0228,2.17e-06,0.0228,9.89e-08,4.34e-06,0.000867679,-52.80751,-40.0576
"486","Thysanoessa sp.","Euphausiid","JR200",184,"04/04/2009",1,"N","04:42","05:25",400,200,200,9.22,230500,NA,4,39,25,0.102564103,0.025641026,1.74e-05,1,4.34e-06,0.000169197,0.033839479,-52.80751,-40.0576
"487","Squid (unknown)","squid","JR200",184,"04/04/2009",1,"N","04:42","05:25",400,200,200,9.22,230500,NA,1,5,14.79,0.2,0.02958,4.34e-06,0.1479,6.42e-07,2.17e-05,0.004338395,-52.80751,-40.0576
"488","Gennadus sp.","Dec","JR200",184,"04/04/2009",1,"N","04:42","05:25",400,200,200,9.22,230500,NA,0.5,2,13,0.25,0.0325,2.17e-06,0.065,2.82e-07,8.68e-06,0.001735358,-52.80751,-40.0576
"489","Primno macropa","Amphipod","JR200",184,"04/04/2009",1,"N","04:42","05:25",400,200,200,9.22,230500,NA,1,7,23.86,0.142857143,0.034085714,4.34e-06,0.2386,1.04e-06,3.04e-05,0.006073753,-52.80751,-40.0576
"490","Salpa thompsoni","Jelly","JR200",184,"04/04/2009",1,"N","04:42","05:25",400,200,200,9.22,230500,NA,3,4,4.71,0.75,0.035325,1.3e-05,0.1413,6.13e-07,1.74e-05,0.003470716,-52.80751,-40.0576
"491","Themisto gaudichaudii","Amphipod","JR200",184,"04/04/2009",1,"N","04:42","05:25",400,200,200,9.22,230500,NA,109,651,23.86,0.167434716,0.039949923,0.000472885,26.0074,0.00011283,0.002824295,0.564859002,-52.80751,-40.0576
"492","Diphyes sp.1","Jelly","JR200",184,"04/04/2009",1,"N","04:42","05:25",400,200,200,9.22,230500,NA,2,2,4.56,1,0.0456,8.68e-06,0.0912,3.96e-07,8.68e-06,0.001735358,-52.80751,-40.0576
"493","Notolepis sp. (larvae)","Fish","JR200",184,"04/04/2009",1,"N","04:42","05:25",400,200,200,9.22,230500,NA,0.5,2,19.2,0.25,0.048,2.17e-06,0.096,4.16e-07,8.68e-06,0.001735358,-52.80751,-40.0576
"494","Cyphocaris richardi","Amphipod","JR200",184,"04/04/2009",1,"N","04:42","05:25",400,200,200,9.22,230500,NA,2,8,23.86,0.25,0.05965,8.68e-06,0.4772,2.07e-06,3.47e-05,0.006941432,-52.80751,-40.0576
"495","Euphausia triacantha","Euphausiid","JR200",184,"04/04/2009",1,"N","04:42","05:25",400,200,200,9.22,230500,NA,75,305,25,0.245901639,0.06147541,0.00032538,18.75,8.13e-05,0.00132321,0.264642082,-52.80751,-40.0576
"496","Calycopsis borgrevichi","Jelly","JR200",184,"04/04/2009",1,"N","04:42","05:25",400,200,200,9.22,230500,NA,68,43,4.66,1.581395349,0.073693023,0.000295011,3.1688,1.37e-05,0.000186551,0.037310195,-52.80751,-40.0576
"497","Parandania boecki","Amphipod","JR200",184,"04/04/2009",1,"N","04:42","05:25",400,200,200,9.22,230500,NA,38,122,23.86,0.31147541,0.074318033,0.000164859,9.0668,3.93e-05,0.000529284,0.105856833,-52.80751,-40.0576
"498","Krefftichthys anderssoni","Fish","JR200",184,"04/04/2009",1,"N","04:42","05:25",400,200,200,9.22,230500,NA,2,7,26.7,0.285714286,0.076285714,8.68e-06,0.534,2.32e-06,3.04e-05,0.006073753,-52.80751,-40.0576
"499","Cyclothone sp.","Fish","JR200",184,"04/04/2009",1,"N","04:42","05:25",400,200,200,9.22,230500,NA,0.5,2,33.05,0.25,0.082625,2.17e-06,0.16525,7.17e-07,8.68e-06,0.001735358,-52.80751,-40.0576
"500","Periphylla periphylla","Jelly","JR200",184,"04/04/2009",1,"N","04:42","05:25",400,200,200,9.22,230500,NA,5,2,4.5,2.5,0.1125,2.17e-05,0.225,9.76e-07,8.68e-06,0.001735358,-52.80751,-40.0576
"501","Pasiphae scotiae","Deca","JR200",184,"04/04/2009",1,"N","04:42","05:25",400,200,200,9.22,230500,NA,1,1,13,1,0.13,4.34e-06,0.13,5.64e-07,4.34e-06,0.000867679,-52.80751,-40.0576
"502","Euphausia superba","Euphausiid","JR200",184,"04/04/2009",1,"N","04:42","05:25",400,200,200,9.22,230500,NA,3,3,25,1,0.25,1.3e-05,0.75,3.25e-06,1.3e-05,0.002603037,-52.80751,-40.0576
"503","Protomyctophum bolini","Fish","JR200",184,"04/04/2009",1,"N","04:42","05:25",400,200,200,9.22,230500,NA,12,12,25.4,1,0.254,5.21e-05,3.048,1.32e-05,5.21e-05,0.010412148,-52.80751,-40.0576
"504","Bathylagus sp.","Fish","JR200",184,"04/04/2009",1,"N","04:42","05:25",400,200,200,9.22,230500,NA,20,2,13.53333333,10,1.353333333,8.68e-05,2.706666667,1.17e-05,8.68e-06,0.001735358,-52.80751,-40.0576
"505","Electrona carlsbergi","Fish","JR200",184,"04/04/2009",1,"N","04:42","05:25",400,200,200,9.22,230500,NA,5,1,30.9,5,1.545,2.17e-05,1.545,6.7e-06,4.34e-06,0.000867679,-52.80751,-40.0576
"506","Gymnoscopelus fraseri","Fish","JR200",184,"04/04/2009",1,"N","04:42","05:25",400,200,200,9.22,230500,NA,53,11,32.46,4.818181818,1.563981818,0.000229935,17.2038,7.46e-05,4.77e-05,0.009544469,-52.80751,-40.0576
"507","Electrona antarctica","Fish","JR200",184,"04/04/2009",1,"N","04:42","05:25",400,200,200,9.22,230500,NA,25,3,30.9,8.333333333,2.575,0.00010846,7.725,3.35e-05,1.3e-05,0.002603037,-52.80751,-40.0576
"508","Gymnoscopelus braueri","Fish","JR200",184,"04/04/2009",1,"N","04:42","05:25",400,200,200,9.22,230500,NA,49,6,34,8.166666667,2.776666667,0.000212581,16.66,7.23e-05,2.6e-05,0.005206074,-52.80751,-40.0576
"509","Pareuchaeta sp.","copepod","JR200",184,"04/04/2009",2,"N","","",200,0,200,9.005581395,225139.5349,NA,1,58,16,0.017241379,0.002758621,4.44e-06,0.16,7.11e-07,0.000257618,0.051523603,-52.80751,-40.0576
"510","Euphausia frigida","Euphausiid","JR200",184,"04/04/2009",2,"N","","",200,0,200,9.005581395,225139.5349,NA,3,93,25,0.032258065,0.008064516,1.33e-05,0.75,3.33e-06,0.000413077,0.082615432,-52.80751,-40.0576
"511","Euphausia vallentini","Euphausiid","JR200",184,"04/04/2009",2,"N","","",200,0,200,9.005581395,225139.5349,NA,3,66,25,0.045454545,0.011363636,1.33e-05,0.75,3.33e-06,0.000293152,0.058630307,-52.80751,-40.0576
"512","Salpa thompsoni","Jelly","JR200",184,"04/04/2009",2,"N","","",200,0,200,9.005581395,225139.5349,NA,1,3,4.71,0.333333333,0.0157,4.44e-06,0.0471,2.09e-07,1.33e-05,0.002665014,-52.80751,-40.0576
"513","Themisto gaudichaudii","Amphipod","JR200",184,"04/04/2009",2,"N","","",200,0,200,9.005581395,225139.5349,NA,3437,27496,23.86,0.125,0.029825,0.015266088,820.0682,0.003642489,0.122128706,24.42574114,-52.80751,-40.0576
"514","Euphausia triacantha","Euphausiid","JR200",184,"04/04/2009",2,"N","","",200,0,200,9.005581395,225139.5349,NA,271,1472,25,0.184103261,0.046025815,0.001203698,67.75,0.000300924,0.006538168,1.307633509,-52.80751,-40.0576
"515","Calycopsis borgrevichi","Jelly","JR200",184,"04/04/2009",2,"N","","",200,0,200,9.005581395,225139.5349,NA,1,1,4.66,1,0.0466,4.44e-06,0.0466,2.07e-07,4.44e-06,0.000888338,-52.80751,-40.0576
"516","Parandania boecki","Amphipod","JR200",184,"04/04/2009",2,"N","","",200,0,200,9.005581395,225139.5349,NA,20,60,23.86,0.333333333,0.079533333,8.88e-05,4.772,2.12e-05,0.000266501,0.053300279,-52.80751,-40.0576
"517","Slosarczykovia circumantarctica","Squid","JR200",184,"04/04/2009",2,"N","","",200,0,200,9.005581395,225139.5349,NA,3,5,14.79,0.6,0.08874,1.33e-05,0.4437,1.97e-06,2.22e-05,0.00444169,-52.80751,-40.0576
"518","Sagitta sp.","Chaet","JR200",184,"04/04/2009",2,"N","","",200,0,200,9.005581395,225139.5349,NA,1,1,13,1,0.13,4.44e-06,0.13,5.77e-07,4.44e-06,0.000888338,-52.80751,-40.0576
"519","Krefftichthys anderssoni","Fish","JR200",184,"04/04/2009",2,"N","","",200,0,200,9.005581395,225139.5349,NA,0.5,1,26.7,0.5,0.1335,2.22e-06,0.1335,5.93e-07,4.44e-06,0.000888338,-52.80751,-40.0576
"520","Tomopteris sp.","worm","JR200",184,"04/04/2009",2,"N","","",200,0,200,9.005581395,225139.5349,NA,1,1,15.49,1,0.1549,4.44e-06,0.1549,6.88e-07,4.44e-06,0.000888338,-52.80751,-40.0576
"521","Cyclothone sp.","Fish","JR200",184,"04/04/2009",2,"N","","",200,0,200,9.005581395,225139.5349,NA,0.5,1,33.05,0.5,0.16525,2.22e-06,0.16525,7.34e-07,4.44e-06,0.000888338,-52.80751,-40.0576
"522","Euphausia superba","Euphausiid","JR200",184,"04/04/2009",2,"N","","",200,0,200,9.005581395,225139.5349,NA,64,75,25,0.853333333,0.213333333,0.000284268,16,7.11e-05,0.000333127,0.066625349,-52.80751,-40.0576
"523","Cyphocaris richardi","Amphipod","JR200",184,"04/04/2009",2,"N","","",200,0,200,9.005581395,225139.5349,NA,1,1,23.86,1,0.2386,4.44e-06,0.2386,1.06e-06,4.44e-06,0.000888338,-52.80751,-40.0576
"524","Protomyctophum tenisoni","Fish","JR200",184,"04/04/2009",2,"N","","",200,0,200,9.005581395,225139.5349,NA,48,55,27.8,0.872727273,0.242618182,0.000213201,13.344,5.93e-05,0.000244293,0.048858589,-52.80751,-40.0576
"525","Thysanoessa sp.","Euphausiid","JR200",184,"04/04/2009",2,"N","","",200,0,200,9.005581395,225139.5349,NA,1,1,25,1,0.25,4.44e-06,0.25,1.11e-06,4.44e-06,0.000888338,-52.80751,-40.0576
"526","Protomyctophum bolini","Fish","JR200",184,"04/04/2009",2,"N","","",200,0,200,9.005581395,225139.5349,NA,1,1,25.4,1,0.254,4.44e-06,0.254,1.13e-06,4.44e-06,0.000888338,-52.80751,-40.0576
"527","Muraenolepis sp.","Fish","JR200",184,"04/04/2009",2,"N","","",200,0,200,9.005581395,225139.5349,NA,2,2,26.7,1,0.267,8.88e-06,0.534,2.37e-06,8.88e-06,0.001776676,-52.80751,-40.0576
"528","Bathylagus sp.","Fish","JR200",184,"04/04/2009",2,"N","","",200,0,200,9.005581395,225139.5349,NA,8,2,13.53333333,4,0.541333333,3.55e-05,1.082666667,4.81e-06,8.88e-06,0.001776676,-52.80751,-40.0576
"529","Electrona antarctica","Fish","JR200",184,"04/04/2009",2,"N","","",200,0,200,9.005581395,225139.5349,NA,19,9,30.9,2.111111111,0.652333333,8.44e-05,5.871,2.61e-05,4e-05,0.007995042,-52.80751,-40.0576
"530","Protomyctophum choriodon","Fish","JR200",184,"04/04/2009",2,"N","","",200,0,200,9.005581395,225139.5349,NA,7,2,26.6,3.5,0.931,3.11e-05,1.862,8.27e-06,8.88e-06,0.001776676,-52.80751,-40.0576
"531","Gymnoscopelus braueri","Fish","JR200",184,"04/04/2009",2,"N","","",200,0,200,9.005581395,225139.5349,NA,56,15,34,3.733333333,1.269333333,0.000248735,19.04,8.46e-05,6.66e-05,0.01332507,-52.80751,-40.0576
"532","Gymnoscopelus fraseri","Fish","JR200",184,"04/04/2009",2,"N","","",200,0,200,9.005581395,225139.5349,NA,40,9,32.46,4.444444444,1.442666667,0.000177668,12.984,5.77e-05,4e-05,0.007995042,-52.80751,-40.0576
"533","Paradiplospinus gracilis","Fish","JR200",184,"04/04/2009",2,"N","","",200,0,200,9.005581395,225139.5349,NA,23,1,30.9,23,7.107,0.000102159,7.107,3.16e-05,4.44e-06,0.000888338,-52.80751,-40.0576
"534","Cyphocaris richardi","Amphipod","JR200",185,"04/04/2009",1,"N","06:49","07:34",1000.5,699.1,301.4,3.34,83500,NA,0.5,10,23.86,0.05,0.01193,5.99e-06,0.1193,1.43e-06,0.00011976,0.036095808,-52.80781,-40.0089
"535","Cyclothone sp.","Fish","JR200",185,"04/04/2009",1,"N","06:49","07:34",1000.5,699.1,301.4,3.34,83500,NA,0.5,11,33.05,0.045454545,0.015022727,5.99e-06,0.16525,1.98e-06,0.000131737,0.039705389,-52.80781,-40.0089
"536","Euphausia frigida","Euphausiid","JR200",185,"04/04/2009",1,"N","06:49","07:34",1000.5,699.1,301.4,3.34,83500,NA,0.5,4,25,0.125,0.03125,5.99e-06,0.125,1.5e-06,4.79e-05,0.014438323,-52.80781,-40.0089
"537","Euphausia vallentini","Euphausiid","JR200",185,"04/04/2009",1,"N","06:49","07:34",1000.5,699.1,301.4,3.34,83500,NA,0.5,4,25,0.125,0.03125,5.99e-06,0.125,1.5e-06,4.79e-05,0.014438323,-52.80781,-40.0089
"538","Sagitta sp.","Chaet","JR200",185,"04/04/2009",1,"N","06:49","07:34",1000.5,699.1,301.4,3.34,83500,NA,15,53,13,0.283018868,0.036792453,0.000179641,1.95,2.34e-05,0.000634731,0.191307784,-52.80781,-40.0089
"539","Salpa thompsoni","Jelly","JR200",185,"04/04/2009",1,"N","06:49","07:34",1000.5,699.1,301.4,3.34,83500,NA,4,5,4.71,0.8,0.03768,4.79e-05,0.1884,2.26e-06,5.99e-05,0.018047904,-52.80781,-40.0089
"540","Themisto gaudichaudii","Amphipod","JR200",185,"04/04/2009",1,"N","06:49","07:34",1000.5,699.1,301.4,3.34,83500,NA,7,43,23.86,0.162790698,0.03884186,8.38e-05,1.6702,2e-05,0.00051497,0.155211976,-52.80781,-40.0089
"541","Parandania boecki","Amphipod","JR200",185,"04/04/2009",1,"N","06:49","07:34",1000.5,699.1,301.4,3.34,83500,NA,1,6,23.86,0.166666667,0.039766667,1.2e-05,0.2386,2.86e-06,7.19e-05,0.021657485,-52.80781,-40.0089
"542","Diphyes sp. 3","Jelly","JR200",185,"04/04/2009",1,"N","06:49","07:34",1000.5,699.1,301.4,3.34,83500,NA,2,2,4.56,1,0.0456,2.4e-05,0.0912,1.09e-06,2.4e-05,0.007219162,-52.80781,-40.0089
"543","Primno macropa","Amphipod","JR200",185,"04/04/2009",1,"N","06:49","07:34",1000.5,699.1,301.4,3.34,83500,NA,0.5,2,23.86,0.25,0.05965,5.99e-06,0.1193,1.43e-06,2.4e-05,0.007219162,-52.80781,-40.0089
"544","Mysida sp.","Euphausiid","JR200",185,"04/04/2009",1,"N","06:49","07:34",1000.5,699.1,301.4,3.34,83500,NA,0.5,2,25,0.25,0.0625,5.99e-06,0.125,1.5e-06,2.4e-05,0.007219162,-52.80781,-40.0089
"545","Neognathophausia gigas","Dec","JR200",185,"04/04/2009",1,"N","06:49","07:34",1000.5,699.1,301.4,3.34,83500,NA,0.5,2,25,0.25,0.0625,5.99e-06,0.125,1.5e-06,2.4e-05,0.007219162,-52.80781,-40.0089
"546","Euphausia triacantha","Euphausiid","JR200",185,"04/04/2009",1,"N","06:49","07:34",1000.5,699.1,301.4,3.34,83500,NA,24,88,25,0.272727273,0.068181818,0.000287425,6,7.19e-05,0.001053892,0.317643114,-52.80781,-40.0089
"547","Pasiphae scotiae","Deca","JR200",185,"04/04/2009",1,"N","06:49","07:34",1000.5,699.1,301.4,3.34,83500,NA,5,9,13,0.555555556,0.072222222,5.99e-05,0.65,7.78e-06,0.000107784,0.032486228,-52.80781,-40.0089
"548","Gennadus sp.","Dec","JR200",185,"04/04/2009",1,"N","06:49","07:34",1000.5,699.1,301.4,3.34,83500,NA,13,22,13,0.590909091,0.076818182,0.000155689,1.69,2.02e-05,0.000263473,0.079410778,-52.80781,-40.0089
"549","Hippopodiidae sp.","Jelly","JR200",185,"04/04/2009",1,"N","06:49","07:34",1000.5,699.1,301.4,3.34,83500,NA,61,33,4.5,1.848484848,0.083181818,0.000730539,2.745,3.29e-05,0.00039521,0.119116168,-52.80781,-40.0089
"550","Atolla sp.","Jelly","JR200",185,"04/04/2009",1,"N","06:49","07:34",1000.5,699.1,301.4,3.34,83500,NA,30,17,4.92,1.764705882,0.086823529,0.000359281,1.476,1.77e-05,0.000203593,0.061362874,-52.80781,-40.0089
"551","Sibogita sp.","Jelly","JR200",185,"04/04/2009",1,"N","06:49","07:34",1000.5,699.1,301.4,3.34,83500,NA,2,1,4.5,2,0.09,2.4e-05,0.09,1.08e-06,1.2e-05,0.003609581,-52.80781,-40.0089
"552","Calycopsis borgrevichi","Jelly","JR200",185,"04/04/2009",1,"N","06:49","07:34",1000.5,699.1,301.4,3.34,83500,NA,2,1,4.66,2,0.0932,2.4e-05,0.0932,1.12e-06,1.2e-05,0.003609581,-52.80781,-40.0089
"553","Notolepis sp. (larvae)","Fish","JR200",185,"04/04/2009",1,"N","06:49","07:34",1000.5,699.1,301.4,3.34,83500,NA,0.5,1,19.2,0.5,0.096,5.99e-06,0.096,1.15e-06,1.2e-05,0.003609581,-52.80781,-40.0089
"554","Limogina helicina","Pteropod","JR200",185,"04/04/2009",1,"N","06:49","07:34",1000.5,699.1,301.4,3.34,83500,NA,2,6,31,0.333333333,0.103333333,2.4e-05,0.62,7.43e-06,7.19e-05,0.021657485,-52.80781,-40.0089
"555","Siphonophora (Nectophores)","Jelly","JR200",185,"04/04/2009",1,"N","06:49","07:34",1000.5,699.1,301.4,3.34,83500,NA,81,33,4.5,2.454545455,0.110454545,0.00097006,3.645,4.37e-05,0.00039521,0.119116168,-52.80781,-40.0089
"556","Eurythenes obesus","Amphipod","JR200",185,"04/04/2009",1,"N","06:49","07:34",1000.5,699.1,301.4,3.34,83500,NA,0.5,1,23.86,0.5,0.1193,5.99e-06,0.1193,1.43e-06,1.2e-05,0.003609581,-52.80781,-40.0089
"557","Thysanoessa sp.","Euphausiid","JR200",185,"04/04/2009",1,"N","06:49","07:34",1000.5,699.1,301.4,3.34,83500,NA,0.5,1,25,0.5,0.125,5.99e-06,0.125,1.5e-06,1.2e-05,0.003609581,-52.80781,-40.0089
